datetime,trading_date,type,direction,swing_price,sweep_depth_pips,sweep_depth_atr,entry_price,session,hour_utc,sma_slope,bars_since_swing,atr_pips,max_favorable_pips,max_adverse_pips,reversed_1atr,reversed_2atr,positive_rr
2024-05-21 09:45:00,2024-05-20,buyside_sweep,SHORT,1.08669,2.6,0.5796,1.08667,London,9,0.20399999999920482,5,4.49,24.2,8.0,True,True,True
2024-05-21 15:30:00,2024-05-20,buyside_sweep,SHORT,1.08604,0.8,0.1213,1.08601,New_York,15,-0.5239999999995248,5,6.59,13.8,1.5,True,True,True
2024-05-21 20:30:00,2024-05-20,buyside_sweep,SHORT,1.08554,0.7,0.2159,1.08553,Off_Hours,20,-1.4720000000023603,5,3.24,2.2,4.4,False,False,False
2024-05-21 21:15:00,2024-05-20,buyside_sweep,SHORT,1.08554,1.0,0.3509,1.08546,Off_Hours,21,-1.5959999999992647,8,2.85,1.5,8.7,False,False,False
2024-05-22 04:45:00,2024-05-21,sellside_sweep,LONG,1.08553,1.7,0.6398,1.08556,Tokyo,4,0.3639999999971444,9,2.66,7.7,14.5,True,True,False
2024-05-22 06:45:00,2024-05-21,buyside_sweep,SHORT,1.0856,0.5,0.2405,1.08558,Tokyo,6,0.047999999999159826,7,2.08,33.9,7.5,True,True,True
2024-05-22 08:00:00,2024-05-21,buyside_sweep,SHORT,1.0856,7.3,2.1978,1.08537,London,8,0.6959999999978095,12,3.32,31.8,5.0,True,True,True
2024-05-22 15:45:00,2024-05-21,sellside_sweep,LONG,1.08326,1.0,0.1931,1.08334,New_York,15,-4.650000000001597,3,5.18,13.5,16.0,True,True,False
2024-05-22 16:45:00,2024-05-21,buyside_sweep,SHORT,1.08399,2.3,0.4237,1.08361,New_York,16,-4.38400000000172,4,5.43,18.7,10.8,True,True,True
2024-05-22 22:00:00,2024-05-22,buyside_sweep,SHORT,1.08235,0.8,0.1931,1.08227,Off_Hours,22,-6.794000000001077,3,4.14,0.8,7.3,False,False,False
2024-05-22 23:00:00,2024-05-22,buyside_sweep,SHORT,1.08243,0.7,0.2784,1.08235,Off_Hours,23,-5.477999999998762,4,2.51,1.6,8.8,False,False,False
2024-05-23 00:00:00,2024-05-22,buyside_sweep,SHORT,1.0825,1.3,0.6298,1.08246,Tokyo,0,-4.195999999998534,4,2.06,2.7,7.7,True,False,False
2024-05-23 02:45:00,2024-05-22,buyside_sweep,SHORT,1.08287,1.3,0.517,1.08277,Tokyo,2,-0.8919999999990047,5,2.51,15.3,6.9,True,True,True
2024-05-23 04:15:00,2024-05-22,buyside_sweep,SHORT,1.083,0.6,0.2034,1.0829,Tokyo,4,-1.533999999998592,6,2.95,16.6,15.8,True,True,True
2024-05-23 05:15:00,2024-05-22,buyside_sweep,SHORT,1.083,1.0,0.3581,1.08287,Tokyo,5,-1.610000000002998,10,2.79,16.3,19.6,True,True,False
2024-05-23 08:30:00,2024-05-22,buyside_sweep,SHORT,1.08323,2.3,0.4299,1.08273,London,8,-1.3559999999990247,14,5.35,2.6,33.7,False,False,False
2024-05-23 14:45:00,2024-05-22,buyside_sweep,SHORT,1.08542,4.2,0.6025,1.08341,New_York,14,4.975999999998759,7,6.97,29.3,8.1,True,True,True
2024-05-23 16:00:00,2024-05-22,sellside_sweep,LONG,1.08281,3.5,0.4156,1.08288,New_York,16,3.0759999999996346,5,8.42,2.3,24.0,False,False,False
2024-05-23 22:00:00,2024-05-23,buyside_sweep,SHORT,1.08137,1.3,0.3872,1.08132,Off_Hours,22,-3.9699999999975866,11,3.36,6.2,1.7,True,False,True
2024-05-24 03:30:00,2024-05-23,sellside_sweep,LONG,1.08075,0.5,0.1977,1.08076,Tokyo,3,-8.071999999998969,8,2.53,18.1,2.2,True,True,True
2024-05-24 05:00:00,2024-05-23,sellside_sweep,LONG,1.0807,1.6,0.6892,1.0809,Tokyo,5,-5.538000000000487,6,2.32,27.1,1.5,True,True,True
2024-05-24 05:45:00,2024-05-23,buyside_sweep,SHORT,1.08094,0.8,0.4088,1.08091,Tokyo,5,-3.9639999999985243,3,1.96,1.6,35.0,False,False,False
2024-05-24 09:45:00,2024-05-23,buyside_sweep,SHORT,1.08257,2.5,0.5824,1.08247,London,9,2.3780000000006574,4,4.29,1.1,29.0,False,False,False
2024-05-24 16:15:00,2024-05-23,buyside_sweep,SHORT,1.08534,1.3,0.2124,1.08531,New_York,16,7.728000000000179,7,6.12,10.1,4.7,True,False,True
2024-05-24 17:30:00,2024-05-23,buyside_sweep,SHORT,1.08558,0.8,0.1383,1.08511,New_York,17,8.489999999998776,4,5.79,8.1,2.2,True,False,True
2024-05-24 21:45:00,2024-05-23,sellside_sweep,LONG,1.08459,1.7,0.7803,1.0846,Off_Hours,21,5.939999999999834,15,2.18,5.9,3.0,True,True,True
2024-05-26 22:30:00,2024-05-26,sellside_sweep,LONG,1.08459,1.0,0.4811,1.08463,Off_Hours,22,5.081999999998477,18,2.08,5.6,3.3,True,True,True
2024-05-27 03:15:00,2024-05-26,buyside_sweep,SHORT,1.08492,2.2,1.2222,1.08491,Tokyo,3,0.7480000000015252,9,1.8,4.9,3.3,True,True,True
2024-05-27 04:45:00,2024-05-26,sellside_sweep,LONG,1.08482,0.7,0.4336,1.0849,Tokyo,4,0.23399999999895726,5,1.61,18.1,4.8,True,True,True
2024-05-27 07:30:00,2024-05-26,sellside_sweep,LONG,1.08477,1.7,0.9794,1.08479,Tokyo,7,-0.6859999999986321,5,1.74,19.5,7.4,True,True,True
2024-05-27 08:15:00,2024-05-26,buyside_sweep,SHORT,1.08496,2.8,1.2099,1.08493,London,8,-0.38399999999993994,10,2.31,8.8,18.1,True,True,False
2024-05-27 15:45:00,2024-05-26,buyside_sweep,SHORT,1.08589,0.7,0.1181,1.08583,New_York,15,0.6600000000012152,4,5.93,2.1,3.6,False,False,False
2024-05-27 18:00:00,2024-05-26,buyside_sweep,SHORT,1.08589,1.0,0.3357,1.0858,Off_Hours,18,2.0740000000007974,13,2.98,5.9,2.7,True,False,True
2024-05-27 22:00:00,2024-05-27,sellside_sweep,LONG,1.08571,5.0,3.3019,1.08593,Off_Hours,22,1.8140000000022027,9,1.51,17.5,4.8,True,True,True
2024-05-28 06:30:00,2024-05-27,sellside_sweep,LONG,1.08737,1.1,0.4185,1.08755,Tokyo,6,3.5799999999985843,9,2.63,13.5,8.5,True,True,True
2024-05-28 08:15:00,2024-05-27,sellside_sweep,LONG,1.08726,1.0,0.3248,1.08758,London,8,3.4120000000004147,7,3.08,13.2,8.8,True,True,True
2024-05-28 13:30:00,2024-05-27,sellside_sweep,LONG,1.08754,0.7,0.1492,1.08778,New_York,13,4.313999999998597,8,4.69,2.9,22.3,False,False,False
2024-05-28 14:15:00,2024-05-27,sellside_sweep,LONG,1.08754,2.3,0.4694,1.08757,New_York,14,3.873999999999267,11,4.9,3.9,20.6,False,False,False
2024-05-28 18:00:00,2024-05-27,sellside_sweep,LONG,1.08706,1.4,0.2519,1.08713,Off_Hours,18,-0.4320000000013202,3,5.56,2.9,17.2,False,False,False
2024-05-28 23:45:00,2024-05-28,sellside_sweep,LONG,1.08559,1.4,0.649,1.08564,Off_Hours,23,-3.292000000001405,8,2.16,0.5,12.5,False,False,False
2024-05-29 05:30:00,2024-05-28,sellside_sweep,LONG,1.08457,0.5,0.1955,1.08466,Tokyo,5,-5.05600000000106,6,2.56,12.2,17.5,True,True,False
2024-05-29 14:00:00,2024-05-28,sellside_sweep,LONG,1.08355,1.6,0.2247,1.08388,New_York,14,-1.1659999999991122,7,7.12,4.6,35.9,False,False,False
2024-05-29 14:45:00,2024-05-28,sellside_sweep,LONG,1.08355,0.8,0.1074,1.08383,New_York,14,-1.3079999999998648,10,7.45,3.4,38.4,False,False,False
2024-05-29 23:45:00,2024-05-29,sellside_sweep,LONG,1.08008,0.7,0.3643,1.08009,Off_Hours,23,-8.258000000000987,3,1.92,3.5,8.9,True,False,False
2024-05-30 00:30:00,2024-05-29,sellside_sweep,LONG,1.08008,1.2,0.664,1.08011,Tokyo,0,-8.614000000000122,6,1.81,3.3,12.1,True,False,False
2024-05-30 02:15:00,2024-05-29,buyside_sweep,SHORT,1.08023,2.1,0.7656,1.08009,Tokyo,2,-9.528000000000869,8,2.74,12.6,1.8,True,True,True
2024-05-30 03:45:00,2024-05-29,sellside_sweep,LONG,1.07952,1.4,0.4261,1.07974,Tokyo,3,-8.621999999998131,9,3.29,21.2,9.1,True,True,True
2024-05-30 05:45:00,2024-05-29,sellside_sweep,LONG,1.07938,1.7,0.623,1.07959,Tokyo,5,-3.885999999999612,8,2.73,23.9,7.6,True,True,True
2024-05-30 07:00:00,2024-05-29,sellside_sweep,LONG,1.0792,2.5,0.8393,1.07941,Tokyo,7,-3.6560000000007697,6,2.98,27.5,3.7,True,True,True
2024-05-30 08:30:00,2024-05-29,buyside_sweep,SHORT,1.07985,4.1,0.9288,1.07982,London,8,-3.1880000000006348,14,4.41,0.0,35.5,False,False,False
2024-05-30 11:30:00,2024-05-29,buyside_sweep,SHORT,1.08186,0.6,0.0928,1.08183,London,11,2.3079999999975342,7,6.46,5.4,26.8,False,False,False
2024-05-30 12:45:00,2024-05-29,buyside_sweep,SHORT,1.08198,1.6,0.312,1.08184,London,12,2.76800000000188,4,5.13,5.5,26.7,True,False,False
2024-05-30 15:00:00,2024-05-29,buyside_sweep,SHORT,1.08337,5.3,0.8781,1.08306,New_York,15,5.091999999999874,4,6.04,3.8,14.5,False,False,False
2024-05-30 20:00:00,2024-05-29,sellside_sweep,LONG,1.08352,2.3,0.7703,1.08355,Off_Hours,20,9.203999999998214,3,2.99,0.8,8.7,False,False,False
2024-05-31 02:15:00,2024-05-30,sellside_sweep,LONG,1.08293,1.9,1.0192,1.083,Tokyo,2,2.405999999999242,4,1.86,0.2,18.8,False,False,False
2024-05-31 06:30:00,2024-05-30,buyside_sweep,SHORT,1.08198,1.1,0.3615,1.08193,Tokyo,6,-4.4080000000001895,7,3.04,4.8,35.9,True,False,False
2024-05-31 07:15:00,2024-05-30,sellside_sweep,LONG,1.08155,1.0,0.3286,1.08185,Tokyo,7,-4.3999999999999595,7,3.04,37.1,1.8,True,True,True
2024-05-31 17:00:00,2024-05-30,sellside_sweep,LONG,1.08416,1.9,0.2197,1.08433,New_York,17,7.299999999998974,3,8.65,9.8,2.8,True,False,True
2024-05-31 21:15:00,2024-05-30,buyside_sweep,SHORT,1.08491,1.1,0.2852,1.08473,Off_Hours,21,5.253999999998982,7,3.86,3.5,11.4,False,False,False
2024-06-02 23:00:00,2024-06-02,buyside_sweep,SHORT,1.08521,1.0,0.2373,1.08515,Off_Hours,23,3.241999999998857,8,4.21,2.3,7.2,False,False,False
2024-06-03 03:00:00,2024-06-02,buyside_sweep,SHORT,1.08544,3.5,1.4715,1.08529,Tokyo,3,-1.7820000000012826,15,2.38,18.8,5.8,True,True,True
2024-06-03 06:30:00,2024-06-02,sellside_sweep,LONG,1.08492,0.5,0.1944,1.08494,Tokyo,6,0.6940000000010826,6,2.57,9.3,21.6,True,True,False
2024-06-03 07:30:00,2024-06-02,sellside_sweep,LONG,1.08492,2.5,0.7277,1.0854,Tokyo,7,0.9080000000016852,10,3.44,4.7,26.2,True,False,False
2024-06-03 08:30:00,2024-06-02,sellside_sweep,LONG,1.08467,1.8,0.4065,1.08503,London,8,0.8859999999999424,4,4.43,3.4,22.5,False,False,False
2024-06-03 10:45:00,2024-06-02,sellside_sweep,LONG,1.08334,1.3,0.2078,1.08348,London,10,-1.7020000000012026,6,6.26,55.6,7.0,True,True,True
2024-06-03 11:45:00,2024-06-02,sellside_sweep,LONG,1.08334,1.3,0.2154,1.0837,London,11,-2.6559999999986594,10,6.04,53.4,0.0,True,True,True
2024-06-04 00:45:00,2024-06-03,sellside_sweep,LONG,1.09067,0.5,0.2174,1.09071,Tokyo,0,14.220000000000343,3,2.3,8.9,4.4,True,True,True
2024-06-04 03:15:00,2024-06-03,sellside_sweep,LONG,1.09062,0.8,0.2725,1.09064,Tokyo,3,12.696000000000929,10,2.94,4.4,28.3,True,False,False
2024-06-04 13:00:00,2024-06-03,sellside_sweep,LONG,1.08621,0.6,0.0939,1.08665,New_York,13,-8.006000000000402,4,6.39,21.2,4.4,True,True,True
2024-06-04 14:45:00,2024-06-03,buyside_sweep,SHORT,1.08701,1.5,0.2713,1.0866,New_York,14,-9.018000000000637,5,5.53,2.8,21.7,False,False,False
2024-06-04 16:00:00,2024-06-03,buyside_sweep,SHORT,1.08798,2.8,0.405,1.08756,New_York,16,-8.030000000001092,4,6.91,0.7,12.1,False,False,False
2024-06-04 18:45:00,2024-06-03,buyside_sweep,SHORT,1.08834,4.3,0.7778,1.08833,Off_Hours,18,-5.420000000002645,4,5.53,5.5,3.2,False,False,True
2024-06-04 20:15:00,2024-06-03,sellside_sweep,LONG,1.08802,0.7,0.1785,1.08809,Off_Hours,20,-4.283999999998844,5,3.92,5.1,3.1,True,False,True
2024-06-05 00:30:00,2024-06-04,buyside_sweep,SHORT,1.08801,0.9,0.6269,1.088,Tokyo,0,1.7840000000002298,5,1.44,3.4,6.0,True,True,False
2024-06-05 06:45:00,2024-06-04,sellside_sweep,LONG,1.08771,1.2,0.4941,1.08791,Tokyo,6,-0.2760000000012752,6,2.43,1.0,19.2,False,False,False
2024-06-05 09:00:00,2024-06-04,sellside_sweep,LONG,1.08724,1.4,0.3557,1.08733,London,9,-1.4760000000002549,4,3.94,18.2,13.4,True,True,True
2024-06-05 10:30:00,2024-06-04,buyside_sweep,SHORT,1.08767,0.5,0.1159,1.08756,London,10,-1.1359999999993597,3,4.31,15.7,15.9,True,True,False
2024-06-05 15:00:00,2024-06-04,buyside_sweep,SHORT,1.08772,12.6,1.75,1.0865,New_York,15,-0.6679999999970043,18,7.2,10.6,15.4,True,False,False
2024-06-05 17:15:00,2024-06-04,sellside_sweep,LONG,1.08629,8.0,0.8466,1.08631,New_York,17,-3.16800000000228,4,9.45,14.2,2.6,True,False,True
2024-06-06 03:45:00,2024-06-05,buyside_sweep,SHORT,1.08943,1.4,0.392,1.08919,Tokyo,3,1.9839999999993196,4,3.57,20.8,1.5,True,True,True
2024-06-06 04:45:00,2024-06-05,sellside_sweep,LONG,1.08904,0.9,0.2386,1.08906,Tokyo,4,3.2199999999993345,3,3.77,0.1,19.5,False,False,False
2024-06-06 08:45:00,2024-06-05,sellside_sweep,LONG,1.0877,1.2,0.306,1.08782,London,8,2.4900000000016576,5,3.92,23.8,16.3,True,True,True
2024-06-06 09:45:00,2024-06-05,sellside_sweep,LONG,1.0877,4.1,0.879,1.08772,London,9,1.2280000000020053,9,4.66,24.8,15.3,True,True,True
2024-06-06 13:45:00,2024-06-05,buyside_sweep,SHORT,1.0882,6.2,0.8,1.08816,New_York,13,0.46400000000001995,12,7.75,9.8,12.6,True,False,False
2024-06-06 17:30:00,2024-06-05,buyside_sweep,SHORT,1.08868,0.9,0.1283,1.08812,New_York,17,-2.11200000000078,4,7.01,1.4,13.0,False,False,False
2024-06-06 19:00:00,2024-06-05,buyside_sweep,SHORT,1.08877,4.8,1.0228,1.08872,Off_Hours,19,-0.6559999999988797,6,4.69,1.2,7.0,False,False,False
2024-06-06 19:45:00,2024-06-05,buyside_sweep,SHORT,1.08936,0.6,0.1492,1.08929,Off_Hours,19,0.33800000000194785,4,4.02,6.2,1.2,True,False,True
2024-06-06 22:00:00,2024-06-06,sellside_sweep,LONG,1.08883,1.0,0.3189,1.08903,Off_Hours,22,2.412000000000525,6,3.14,7.5,3.6,True,True,True
2024-06-07 01:30:00,2024-06-06,sellside_sweep,LONG,1.08873,0.6,0.3684,1.08884,Tokyo,1,3.526000000000362,14,1.63,9.4,1.2,True,True,True
2024-06-07 08:00:00,2024-06-06,sellside_sweep,LONG,1.08935,1.9,0.6364,1.08983,London,8,1.1320000000014652,12,2.99,3.5,77.1,True,False,False
2024-06-07 10:45:00,2024-06-06,buyside_sweep,SHORT,1.08953,0.9,0.1707,1.08916,London,10,0.08400000000241548,3,5.27,87.5,10.2,True,True,True
2024-06-07 17:45:00,2024-06-06,sellside_sweep,LONG,1.08041,0.9,0.1298,1.08051,New_York,17,-17.32599999999973,5,6.94,2.0,40.7,False,False,False
2024-06-07 18:45:00,2024-06-06,sellside_sweep,LONG,1.08041,2.7,0.498,1.08049,Off_Hours,18,-18.002000000001406,9,5.42,2.2,40.5,False,False,False
2024-06-07 19:45:00,2024-06-06,buyside_sweep,SHORT,1.08061,0.7,0.175,1.08054,Off_Hours,19,-17.810000000000326,4,4.0,41.0,1.7,True,True,True
2024-06-07 20:30:00,2024-06-06,sellside_sweep,LONG,1.08008,0.6,0.1514,1.08015,Off_Hours,20,-17.867999999998663,5,3.96,2.3,37.1,False,False,False
2024-06-10 00:15:00,2024-06-09,buyside_sweep,SHORT,1.07781,0.5,0.0697,1.07775,Tokyo,0,-23.452000000001583,5,7.18,29.6,3.9,True,True,True
2024-06-10 01:00:00,2024-06-09,buyside_sweep,SHORT,1.07798,1.6,0.2254,1.07779,Tokyo,1,-23.481999999999115,4,7.1,30.0,2.0,True,True,True
2024-06-10 02:30:00,2024-06-09,sellside_sweep,LONG,1.07739,1.7,0.4741,1.07749,Tokyo,2,-19.65400000000006,5,3.59,0.7,27.1,False,False,False
2024-06-10 07:45:00,2024-06-09,buyside_sweep,SHORT,1.07553,3.3,0.6226,1.07518,Tokyo,7,-10.403999999999414,4,5.3,19.1,16.3,True,True,True
2024-06-10 16:00:00,2024-06-09,sellside_sweep,LONG,1.0735,1.8,0.2551,1.07384,New_York,16,-6.876000000000104,4,7.06,28.0,0.0,True,True,True
2024-06-10 21:45:00,2024-06-09,buyside_sweep,SHORT,1.07656,0.8,0.3544,1.07648,Off_Hours,21,1.1859999999996873,6,2.26,5.4,4.0,True,True,True
2024-06-10 23:15:00,2024-06-10,buyside_sweep,SHORT,1.07664,1.5,0.6364,1.07657,Off_Hours,23,1.5860000000000873,6,2.36,4.5,4.8,True,False,False
2024-06-11 03:30:00,2024-06-10,buyside_sweep,SHORT,1.07681,0.7,0.3391,1.07678,Tokyo,3,3.7320000000007347,18,2.06,10.7,5.6,True,True,True
2024-06-11 04:15:00,2024-06-10,buyside_sweep,SHORT,1.07681,0.7,0.3172,1.07672,Tokyo,4,5.074000000000467,21,2.21,26.9,6.2,True,True,True
2024-06-11 06:30:00,2024-06-10,sellside_sweep,LONG,1.07679,1.0,0.6222,1.07688,Tokyo,6,3.9959999999994444,3,1.61,4.6,44.0,True,True,False
2024-06-11 07:30:00,2024-06-10,buyside_sweep,SHORT,1.07699,1.4,0.5868,1.07697,Tokyo,7,2.5560000000002248,6,2.39,46.0,3.7,True,True,True
2024-06-11 08:30:00,2024-06-10,sellside_sweep,LONG,1.07642,1.7,0.4907,1.07679,London,8,1.7599999999995397,7,3.46,0.3,47.0,False,False,False
2024-06-11 11:45:00,2024-06-10,sellside_sweep,LONG,1.07403,3.8,0.5231,1.07409,London,11,-3.524000000001415,6,7.26,0.6,21.5,False,False,False
2024-06-11 13:45:00,2024-06-10,buyside_sweep,SHORT,1.07336,2.7,0.3533,1.07323,New_York,13,-6.239999999999579,4,7.64,12.9,12.9,True,False,False
2024-06-11 14:30:00,2024-06-10,sellside_sweep,LONG,1.07237,2.8,0.3535,1.07285,New_York,14,-6.664000000000669,7,7.92,20.8,9.1,True,True,True
2024-06-11 17:15:00,2024-06-10,buyside_sweep,SHORT,1.07366,0.7,0.1065,1.07344,New_York,17,-7.818000000001657,13,6.57,0.8,14.9,False,False,False
2024-06-12 02:30:00,2024-06-11,buyside_sweep,SHORT,1.07401,0.6,0.3767,1.07395,Tokyo,2,1.2159999999994398,7,1.59,4.0,7.5,True,True,False
2024-06-12 07:45:00,2024-06-11,buyside_sweep,SHORT,1.07432,1.8,0.6829,1.07414,Tokyo,7,0.42000000000097515,15,2.64,5.9,88.6,True,True,False
2024-06-12 09:45:00,2024-06-11,buyside_sweep,SHORT,1.0747,3.0,0.6688,1.07466,London,9,0.5199999999994098,9,4.49,2.5,102.9,False,False,False
2024-06-12 23:00:00,2024-06-12,buyside_sweep,SHORT,1.08116,0.9,0.1516,1.08107,Off_Hours,23,12.220000000000564,6,5.94,6.9,5.0,True,False,True
2024-06-13 01:00:00,2024-06-12,buyside_sweep,SHORT,1.0815,0.6,0.1963,1.08135,Tokyo,1,11.403999999999304,3,3.06,13.1,2.2,True,True,True
2024-06-13 05:30:00,2024-06-12,sellside_sweep,LONG,1.08038,0.7,0.2396,1.08039,Tokyo,5,-7.226000000000177,11,2.92,12.4,3.9,True,True,True
2024-06-13 08:15:00,2024-06-12,buyside_sweep,SHORT,1.08091,4.5,1.3071,1.08086,London,8,-5.758000000000152,16,3.44,28.0,7.7,True,True,True
2024-06-13 11:00:00,2024-06-12,sellside_sweep,LONG,1.08007,0.7,0.133,1.08045,London,11,-0.10800000000088517,13,5.26,11.7,58.0,True,True,False
2024-06-13 13:30:00,2024-06-12,buyside_sweep,SHORT,1.08094,6.8,0.8546,1.07992,New_York,13,-3.8820000000017174,9,7.96,66.4,8.5,True,True,True
2024-06-13 22:00:00,2024-06-13,sellside_sweep,LONG,1.0736,2.5,0.7675,1.07393,Off_Hours,22,-13.684000000000474,10,3.26,4.4,4.2,True,False,True
2024-06-14 02:00:00,2024-06-13,sellside_sweep,LONG,1.07362,0.9,0.358,1.07398,Tokyo,2,-11.030000000000761,3,2.51,5.1,24.1,True,True,False
2024-06-14 04:15:00,2024-06-13,buyside_sweep,SHORT,1.07434,1.5,0.5357,1.07392,Tokyo,4,-9.269999999999001,5,2.8,59.2,1.7,True,True,True
2024-06-14 06:30:00,2024-06-13,sellside_sweep,LONG,1.07353,1.0,0.4268,1.07357,Tokyo,6,-2.7700000000008274,18,2.34,0.0,64.0,False,False,False
2024-06-14 08:15:00,2024-06-13,sellside_sweep,LONG,1.07157,6.7,1.3156,1.07169,London,8,-2.4820000000014275,3,5.09,2.4,45.2,False,False,False
2024-06-14 18:30:00,2024-06-13,buyside_sweep,SHORT,1.06998,2.9,0.4526,1.06989,Off_Hours,18,-7.938000000000667,7,6.41,4.4,10.0,False,False,False
2024-06-14 21:00:00,2024-06-13,buyside_sweep,SHORT,1.07045,1.8,0.525,1.07042,Off_Hours,21,-4.773999999998502,11,3.43,6.7,4.7,True,False,True
2024-06-14 21:45:00,2024-06-13,buyside_sweep,SHORT,1.07045,2.8,0.8066,1.07025,Off_Hours,21,-2.572000000000685,14,3.47,3.6,6.4,True,False,False
2024-06-17 02:30:00,2024-06-16,sellside_sweep,LONG,1.07004,1.2,0.4468,1.07012,Tokyo,2,2.138000000002638,6,2.69,7.6,14.9,True,True,False
2024-06-17 05:45:00,2024-06-16,buyside_sweep,SHORT,1.07046,0.8,0.366,1.0704,Tokyo,5,2.849999999998687,5,2.19,17.7,10.6,True,True,True
2024-06-17 08:30:00,2024-06-16,buyside_sweep,SHORT,1.07051,3.1,0.5161,1.06966,London,8,0.06600000000078765,8,6.01,4.5,24.1,False,False,False
2024-06-17 10:15:00,2024-06-16,buyside_sweep,SHORT,1.07122,0.7,0.0822,1.07111,London,10,0.5820000000000825,5,8.51,9.1,13.6,True,False,False
2024-06-17 12:00:00,2024-06-16,buyside_sweep,SHORT,1.07146,1.0,0.1575,1.07106,London,12,0.6960000000000299,6,6.35,3.6,17.1,False,False,False
2024-06-17 12:45:00,2024-06-16,buyside_sweep,SHORT,1.07146,1.3,0.225,1.07094,London,12,0.9280000000000399,9,5.78,2.4,18.3,False,False,False
2024-06-17 13:45:00,2024-06-16,sellside_sweep,LONG,1.07082,1.2,0.2176,1.07137,New_York,13,1.4900000000017677,3,5.51,24.1,2.0,True,True,True
2024-06-17 14:30:00,2024-06-16,buyside_sweep,SHORT,1.07178,1.6,0.2748,1.07134,New_York,14,2.04800000000116,8,5.82,1.7,24.4,False,False,False
2024-06-17 16:30:00,2024-06-16,buyside_sweep,SHORT,1.07207,2.2,0.3934,1.07201,New_York,16,2.9340000000011024,9,5.59,0.3,17.7,False,False,False
2024-06-17 17:30:00,2024-06-16,buyside_sweep,SHORT,1.07247,3.0,0.5455,1.07215,New_York,17,3.489999999999327,5,5.5,0.2,17.2,False,False,False
2024-06-18 00:45:00,2024-06-17,buyside_sweep,SHORT,1.074,1.0,0.3922,1.07398,Tokyo,0,5.333999999999062,4,2.55,21.6,0.9,True,True,True
2024-06-18 05:45:00,2024-06-17,sellside_sweep,LONG,1.07209,0.8,0.3128,1.07214,Tokyo,5,0.7700000000010476,5,2.56,13.7,6.5,True,True,True
2024-06-18 06:30:00,2024-06-17,sellside_sweep,LONG,1.07209,2.7,1.0559,1.07225,Tokyo,6,0.04000000000115023,8,2.56,12.6,12.1,True,True,True
2024-06-18 09:30:00,2024-06-17,sellside_sweep,LONG,1.07182,3.3,0.6581,1.07199,London,9,-1.0040000000000049,12,5.01,41.6,10.0,True,True,True
2024-06-18 12:00:00,2024-06-17,sellside_sweep,LONG,1.07149,1.6,0.2943,1.07162,London,12,-2.861999999999032,10,5.44,45.3,6.3,True,True,True
2024-06-18 12:45:00,2024-06-17,sellside_sweep,LONG,1.07149,5.0,0.8861,1.07162,London,12,-3.4419999999979467,13,5.64,45.3,5.6,True,True,True
2024-06-18 18:00:00,2024-06-17,buyside_sweep,SHORT,1.07425,0.8,0.0993,1.07346,Off_Hours,18,2.8380000000005623,4,8.06,2.5,6.5,False,False,False
2024-06-18 18:45:00,2024-06-17,sellside_sweep,LONG,1.07342,0.7,0.1039,1.07351,Off_Hours,18,3.08000000000197,8,6.74,6.0,3.0,False,False,True
2024-06-18 19:45:00,2024-06-17,sellside_sweep,LONG,1.07342,2.0,0.3675,1.07397,Off_Hours,19,2.684000000001685,12,5.44,1.4,3.8,False,False,False
2024-06-19 02:45:00,2024-06-18,buyside_sweep,SHORT,1.07411,0.6,0.3443,1.07406,Tokyo,2,3.321999999998937,11,1.74,15.8,1.7,True,True,True
2024-06-19 03:30:00,2024-06-18,buyside_sweep,SHORT,1.07417,0.6,0.3055,1.07411,Tokyo,3,1.5260000000005824,3,1.96,16.3,0.4,True,True,True
2024-06-19 04:45:00,2024-06-18,sellside_sweep,LONG,1.07375,0.7,0.3111,1.07377,Tokyo,4,-0.4419999999982771,4,2.25,6.3,12.9,True,True,False
2024-06-19 06:45:00,2024-06-18,sellside_sweep,LONG,1.07375,0.8,0.4358,1.07378,Tokyo,6,-0.2560000000007001,12,1.84,15.5,13.0,True,True,True
2024-06-19 09:30:00,2024-06-18,buyside_sweep,SHORT,1.07408,0.7,0.1216,1.07396,London,9,-0.3580000000003025,6,5.76,7.1,13.7,True,False,False
2024-06-19 10:30:00,2024-06-18,buyside_sweep,SHORT,1.07408,0.6,0.0924,1.07332,London,10,-0.36600000000053257,10,6.49,0.7,20.1,False,False,False
2024-06-19 11:30:00,2024-06-18,buyside_sweep,SHORT,1.0744,2.8,0.4455,1.07402,London,11,-0.14200000000075264,5,6.29,0.0,13.1,False,False,False
2024-06-19 14:45:00,2024-06-18,sellside_sweep,LONG,1.07424,0.5,0.0942,1.07435,New_York,14,1.5119999999990696,5,5.31,7.2,2.3,True,False,True
2024-06-19 22:00:00,2024-06-19,sellside_sweep,LONG,1.07424,1.2,0.918,1.07453,Off_Hours,22,1.796000000000575,9,1.31,3.4,6.5,True,True,False
2024-06-19 23:00:00,2024-06-19,buyside_sweep,SHORT,1.07456,1.0,0.6635,1.07453,Off_Hours,23,1.4600000000020152,4,1.51,6.5,3.4,True,True,True
2024-06-20 11:45:00,2024-06-19,buyside_sweep,SHORT,1.07307,0.9,0.1406,1.07285,London,11,-4.218000000000277,3,6.4,25.2,3.6,True,True,True
