datetime,trading_date,type,gap_top,gap_bottom,gap_pips,gap_atr_ratio,session,hour_utc,sma_slope,range_position,atr_pips,touched,filled,held,touch_bars,fill_bars
2022-07-08 07:00:00,2022-07-07,bullish,1.01523,1.01509,1.4,0.1633,Tokyo,7,-0.8120000000011451,0.234,8.57,True,True,False,4.0,4.0
2022-07-08 07:30:00,2022-07-07,bullish,1.01638,1.01627,1.1,0.13,Tokyo,7,-0.09199999999820463,0.4594,8.46,True,True,False,1.0,1.0
2022-07-08 08:15:00,2022-07-07,bearish,1.01575,1.01492,8.3,0.7,London,8,-0.8679999999983146,0.5327,11.86,True,True,False,13.0,18.0
2022-07-08 08:30:00,2022-07-07,bearish,1.01463,1.01189,27.4,1.9773,London,8,-2.29600000000163,0.5084,13.86,True,True,False,5.0,12.0
2022-07-08 09:45:00,2022-07-07,bullish,1.01097,1.01058,3.9,0.2079,London,9,-7.905999999999747,0.2999,18.76,True,True,False,1.0,1.0
2022-07-08 11:15:00,2022-07-07,bullish,1.01256,1.01243,1.3,0.066,London,11,-8.778000000000397,0.4442,19.69,True,True,False,9.0,9.0
2022-07-08 11:30:00,2022-07-07,bullish,1.01364,1.01309,5.5,0.2844,London,11,-8.009999999998296,0.5172,19.34,True,True,False,3.0,8.0
2022-07-08 12:45:00,2022-07-07,bullish,1.01453,1.01441,1.2,0.098,London,12,-5.0400000000006,0.6099,12.25,True,True,False,3.0,3.0
2022-07-08 13:00:00,2022-07-07,bullish,1.01486,1.01473,1.3,0.107,New_York,13,-4.281999999999897,0.6372,12.15,True,True,False,2.0,2.0
2022-07-08 13:45:00,2022-07-07,bearish,1.01541,1.01463,7.8,0.4899,New_York,13,-3.9639999999985243,0.656,15.92,True,True,False,1.0,1.0
2022-07-08 14:15:00,2022-07-07,bullish,1.01505,1.01463,4.2,0.2439,New_York,14,-4.070000000000462,0.6409,17.22,True,True,False,2.0,2.0
2022-07-08 17:15:00,2022-07-07,bearish,1.01736,1.01707,2.9,0.1732,New_York,17,1.3599999999991397,0.8437,16.74,True,True,False,3.0,9.0
2022-07-08 17:30:00,2022-07-07,bearish,1.01686,1.01655,3.1,0.191,New_York,17,2.12800000000124,0.8008,16.23,True,True,False,1.0,1.0
2022-07-08 19:45:00,2022-07-07,bullish,1.01702,1.01699,0.3,0.0417,Off_Hours,19,3.2560000000003697,0.826,7.19,True,True,False,9.0,9.0
2022-07-08 21:00:00,2022-07-07,bullish,1.01778,1.01767,1.1,0.2118,Off_Hours,21,5.646000000001372,0.8867,5.19,True,True,False,1.0,1.0
2022-07-10 22:00:00,2022-07-10,bearish,1.01814,1.01792,2.2,0.4419,Off_Hours,22,10.438000000001502,0.8894,4.98,True,True,False,1.0,3.0
2022-07-10 22:15:00,2022-07-10,bearish,1.01817,1.01802,1.5,0.3075,Off_Hours,22,11.660000000000004,0.8864,4.88,True,True,False,1.0,2.0
2022-07-10 22:30:00,2022-07-10,bullish,1.01798,1.01792,0.6,0.1317,Off_Hours,22,12.943999999999178,0.8695,4.56,True,True,False,1.0,2.0
2022-07-11 01:15:00,2022-07-10,bearish,1.01648,1.01621,2.7,0.4516,Tokyo,1,6.492000000000164,0.6372,5.98,False,False,False,,
2022-07-11 02:00:00,2022-07-10,bearish,1.01555,1.0155,0.5,0.078,Tokyo,2,3.5319999999994245,0.528,6.41,True,True,False,8.0,8.0
2022-07-11 02:15:00,2022-07-10,bearish,1.01531,1.01504,2.7,0.4109,Tokyo,2,2.9199999999995896,0.4814,6.57,True,True,False,5.0,7.0
2022-07-11 02:45:00,2022-07-10,bearish,1.01455,1.01409,4.6,0.7377,Tokyo,2,0.948000000000615,0.1578,6.24,True,True,False,1.0,2.0
2022-07-11 04:15:00,2022-07-10,bullish,1.01509,1.015,0.9,0.1319,Tokyo,4,-2.412000000000525,0.28,6.82,True,True,False,1.0,1.0
2022-07-11 04:45:00,2022-07-10,bearish,1.01509,1.01498,1.1,0.1721,Tokyo,4,-4.301999999998252,0.2896,6.39,True,True,False,1.0,1.0
2022-07-11 06:45:00,2022-07-10,bearish,1.01474,1.01462,1.2,0.2116,Tokyo,6,-4.884000000000555,0.2344,5.67,False,False,False,,
2022-07-11 07:00:00,2022-07-10,bearish,1.01439,1.01437,0.2,0.0356,Tokyo,7,-4.694000000000642,0.1758,5.61,False,False,False,,
2022-07-11 10:45:00,2022-07-10,bearish,1.01135,1.01112,2.3,0.1892,London,10,-12.656000000001999,0.1282,12.16,True,True,False,3.0,3.0
2022-07-11 11:00:00,2022-07-10,bearish,1.01056,1.01043,1.3,0.1071,London,11,-13.05399999999901,0.1055,12.14,True,True,False,1.0,1.0
2022-07-11 12:30:00,2022-07-10,bearish,1.01113,1.01005,10.8,1.0356,London,12,-14.327999999999008,0.186,10.43,True,False,True,3.0,
2022-07-11 12:45:00,2022-07-10,bearish,1.00956,1.00932,2.4,0.2258,London,12,-14.591999999997718,0.1302,10.63,True,True,False,1.0,1.0
2022-07-11 13:45:00,2022-07-10,bearish,1.00904,1.00863,4.1,0.3454,New_York,13,-14.768000000000558,0.1562,11.87,True,True,False,7.0,8.0
2022-07-11 14:15:00,2022-07-10,bearish,1.00747,1.00677,7.0,0.5399,New_York,14,-16.09399999999983,0.1503,12.96,True,True,False,2.0,2.0
2022-07-11 17:30:00,2022-07-10,bearish,1.00769,1.00718,5.1,0.3601,New_York,17,-13.851999999998643,0.2175,14.16,True,False,True,2.0,
2022-07-11 20:30:00,2022-07-10,bearish,1.00582,1.00524,5.8,0.6156,Off_Hours,20,-15.60599999999912,0.151,9.42,True,True,False,18.0,63.0
2022-07-11 22:00:00,2022-07-11,bearish,1.00405,1.004,0.5,0.0622,Off_Hours,22,-15.471999999998598,0.0676,8.04,True,True,False,1.0,4.0
2022-07-11 22:45:00,2022-07-11,bearish,1.0039,1.00386,0.4,0.0605,Off_Hours,22,-15.764000000000333,0.0585,6.61,True,True,False,1.0,1.0
2022-07-11 23:15:00,2022-07-11,bullish,1.00438,1.00386,5.2,0.8615,Off_Hours,23,-14.937999999999896,0.0898,6.04,True,True,False,1.0,9.0
2022-07-12 01:30:00,2022-07-11,bearish,1.00446,1.00444,0.2,0.0354,Tokyo,1,-11.679999999998358,0.1553,5.64,True,True,False,1.0,1.0
2022-07-12 02:15:00,2022-07-11,bearish,1.00387,1.00157,23.0,2.5657,Tokyo,2,-11.672000000000349,0.2448,8.96,True,True,False,1.0,21.0
2022-07-12 02:45:00,2022-07-11,bullish,1.0017,1.00157,1.3,0.1297,Tokyo,2,-10.32000000000144,0.1201,10.02,True,True,False,2.0,2.0
2022-07-12 05:15:00,2022-07-11,bearish,1.00228,1.00222,0.6,0.0574,Tokyo,5,-10.790000000000521,0.2034,10.45,True,True,False,7.0,7.0
2022-07-12 05:30:00,2022-07-11,bearish,1.00182,1.00162,2.0,0.2291,Tokyo,5,-11.460000000000914,0.1385,8.73,True,True,False,2.0,6.0
2022-07-12 07:15:00,2022-07-11,bullish,1.00198,1.0018,1.8,0.2077,Tokyo,7,-11.201999999999046,0.2079,8.66,True,True,False,2.0,3.0
2022-07-12 08:15:00,2022-07-11,bearish,1.00196,1.0015,4.6,0.4195,London,8,-9.973999999999261,0.1973,10.96,True,True,False,1.0,11.0
2022-07-12 11:00:00,2022-07-11,bullish,1.00114,1.00082,3.2,0.2945,London,11,-6.663999999998449,0.179,10.86,True,True,False,1.0,2.0
2022-07-12 12:00:00,2022-07-11,bullish,1.00183,1.00168,1.5,0.1399,London,12,-5.606000000000222,0.3192,10.72,True,True,False,81.0,81.0
2022-07-12 12:15:00,2022-07-11,bullish,1.00305,1.00237,6.8,0.5222,London,12,-4.675999999999014,0.3919,13.02,True,True,False,43.0,57.0
2022-07-12 12:30:00,2022-07-11,bullish,1.00437,1.00339,9.8,0.7168,London,12,-3.9079999999991344,0.5605,13.67,True,True,False,1.0,2.0
2022-07-12 14:00:00,2022-07-11,bullish,1.0052,1.00442,7.8,0.5263,New_York,14,-0.5080000000012852,0.6945,14.82,True,True,False,1.0,1.0
2022-07-12 16:30:00,2022-07-11,bullish,1.00617,1.00595,2.2,0.1637,New_York,16,6.004000000001675,0.8214,13.44,True,True,False,2.0,6.0
2022-07-12 18:15:00,2022-07-11,bearish,1.00613,1.00581,3.2,0.2989,Off_Hours,18,8.229999999997961,0.8092,10.71,True,True,False,1.0,3.0
2022-07-12 20:00:00,2022-07-11,bearish,1.00507,1.00471,3.6,0.4903,Off_Hours,20,7.25600000000215,0.6631,7.34,True,True,False,44.0,48.0
2022-07-12 23:15:00,2022-07-12,bearish,1.00338,1.00293,4.5,0.8502,Off_Hours,23,5.292000000001185,0.4283,5.29,True,True,False,1.0,6.0
2022-07-12 23:45:00,2022-07-12,bullish,1.00297,1.00293,0.4,0.0795,Off_Hours,23,4.781999999998732,0.3456,5.03,True,True,False,1.0,1.0
2022-07-13 04:00:00,2022-07-12,bullish,1.00354,1.00344,1.0,0.1295,Tokyo,4,-3.548000000002105,0.2402,7.72,True,True,False,3.0,3.0
2022-07-13 06:45:00,2022-07-12,bullish,1.00359,1.00352,0.7,0.1181,Tokyo,6,-5.099999999997884,0.3278,5.93,True,True,False,1.0,1.0
2022-07-13 08:30:00,2022-07-12,bearish,1.00329,1.0016,16.9,1.5954,London,8,-4.382000000000552,0.3775,10.59,True,True,False,1.0,1.0
2022-07-13 09:00:00,2022-07-12,bullish,1.0029,1.0016,13.0,1.0111,London,9,-3.821999999999992,0.349,12.86,True,True,False,1.0,18.0
2022-07-13 11:30:00,2022-07-12,bullish,1.00495,1.00418,7.7,0.5366,London,11,1.3379999999996173,0.6446,14.35,True,True,False,8.0,8.0
2022-07-13 13:00:00,2022-07-12,bullish,1.00634,1.00607,2.7,0.2342,New_York,13,4.876000000002545,0.7282,11.53,True,True,False,1.0,2.0
2022-07-13 13:45:00,2022-07-12,bearish,1.00609,1.00512,9.7,0.4614,New_York,13,4.41600000000042,0.5624,21.02,True,True,False,7.0,7.0
2022-07-13 15:45:00,2022-07-12,bullish,1.00718,1.00451,26.7,0.7843,New_York,15,1.988000000001655,0.4871,34.04,True,True,False,13.0,34.0
2022-07-13 16:00:00,2022-07-12,bullish,1.00981,1.00812,16.9,0.4889,New_York,16,3.965999999999692,0.7381,34.56,True,True,False,1.0,2.0
2022-07-13 16:30:00,2022-07-12,bearish,1.00981,1.00942,3.9,0.1129,New_York,16,5.780000000001895,0.7904,34.56,True,False,True,4.0,
2022-07-13 19:15:00,2022-07-12,bearish,1.00771,1.00719,5.2,0.4092,Off_Hours,19,9.014000000000522,0.6163,12.71,True,False,True,1.0,
2022-07-13 20:00:00,2022-07-12,bearish,1.00702,1.00643,5.9,0.5566,Off_Hours,20,7.474000000000647,0.5579,10.6,False,False,False,,
2022-07-13 20:15:00,2022-07-12,bearish,1.00627,1.00626,0.1,0.0099,Off_Hours,20,7.171999999999734,0.5209,10.11,False,False,False,,
2022-07-14 00:15:00,2022-07-13,bearish,1.005,1.00487,1.3,0.3106,Tokyo,0,2.1399999999993646,0.4139,4.19,True,True,False,42.0,42.0
2022-07-14 00:30:00,2022-07-13,bearish,1.00472,1.0045,2.2,0.4928,Tokyo,0,1.133999999998192,0.3878,4.46,True,True,False,33.0,41.0
2022-07-14 00:45:00,2022-07-13,bearish,1.00436,1.00349,8.7,1.9303,Tokyo,0,0.31200000000009,0.3327,4.51,True,True,False,1.0,32.0
2022-07-14 01:30:00,2022-07-13,bearish,1.00311,1.00285,2.6,0.4233,Tokyo,1,-2.85600000000219,0.2566,6.14,True,True,False,8.0,10.0
2022-07-14 04:15:00,2022-07-13,bullish,1.00305,1.00261,4.4,0.4639,Tokyo,4,-3.1980000000020326,0.1354,9.49,True,True,False,2.0,6.0
2022-07-14 04:30:00,2022-07-13,bullish,1.00337,1.00324,1.3,0.1433,Tokyo,4,-4.797999999999192,0.1918,9.07,True,True,False,1.0,1.0
2022-07-14 05:45:00,2022-07-13,bearish,1.00302,1.00283,1.9,0.2545,Tokyo,5,-9.919999999998819,0.187,7.46,True,True,False,11.0,11.0
2022-07-14 06:00:00,2022-07-13,bearish,1.00267,1.00251,1.6,0.2336,Tokyo,6,-10.889999999998956,0.147,6.85,True,True,False,4.0,5.0
2022-07-14 08:45:00,2022-07-13,bullish,1.00335,1.00261,7.4,0.6843,London,8,-10.304000000000979,0.4286,10.81,True,True,False,1.0,1.0
2022-07-14 09:15:00,2022-07-13,bearish,1.00335,1.00288,4.7,0.4084,London,9,-8.973999999999371,0.4585,11.51,True,True,False,3.0,5.0
2022-07-14 09:30:00,2022-07-13,bearish,1.00261,1.00244,1.7,0.1436,London,9,-8.539999999999104,0.3542,11.84,True,True,False,1.0,1.0
2022-07-14 11:30:00,2022-07-13,bearish,1.00365,1.0029,7.5,0.5772,London,11,-5.9760000000008695,0.514,12.99,True,True,False,18.0,20.0
2022-07-14 14:30:00,2022-07-13,bearish,0.99998,0.99783,21.5,1.6235,New_York,14,-7.452000000001124,0.3744,13.24,True,True,False,1.0,6.0
2022-07-14 15:30:00,2022-07-13,bullish,0.99807,0.99804,0.3,0.0188,New_York,15,-7.7339999999992415,0.2897,15.94,False,False,False,,
2022-07-14 16:15:00,2022-07-13,bullish,1.00009,0.99994,1.5,0.0774,New_York,16,-7.103999999999999,0.4893,19.38,True,True,False,6.0,6.0
2022-07-14 16:45:00,2022-07-13,bullish,1.00244,1.00196,4.8,0.2115,New_York,16,-5.754000000000037,0.7118,22.69,True,True,False,1.0,2.0
2022-07-14 17:30:00,2022-07-13,bearish,1.00239,1.0019,4.9,0.2078,New_York,17,-3.3679999999991495,0.7062,23.59,True,True,False,1.0,7.0
2022-07-14 18:00:00,2022-07-13,bearish,1.00077,1.00023,5.4,0.2434,Off_Hours,18,-3.610000000000557,0.5387,22.19,True,True,False,1.0,1.0
2022-07-14 19:00:00,2022-07-13,bullish,1.00121,1.0012,0.1,0.0051,Off_Hours,19,-3.0959999999979892,0.6105,19.67,True,True,False,8.0,8.0
2022-07-14 19:15:00,2022-07-13,bullish,1.00168,1.00148,2.0,0.1037,Off_Hours,19,-2.732000000000845,0.6487,19.28,True,True,False,6.0,6.0
2022-07-14 19:30:00,2022-07-13,bullish,1.00246,1.00231,1.5,0.0868,Off_Hours,19,-2.3559999999989145,0.7307,17.28,True,True,False,2.0,2.0
2022-07-14 20:15:00,2022-07-13,bearish,1.00266,1.00238,2.8,0.2051,Off_Hours,20,-0.4559999999997899,0.7444,13.65,True,True,False,1.0,19.0
2022-07-14 21:00:00,2022-07-13,bearish,1.00215,1.00178,3.7,0.2928,Off_Hours,21,0.3719999999995949,0.6879,12.64,True,True,False,2.0,3.0
2022-07-14 22:30:00,2022-07-14,bullish,1.00176,1.00175,0.1,0.0137,Off_Hours,22,-0.7760000000001099,0.6665,7.29,True,True,False,5.0,5.0
2022-07-15 00:00:00,2022-07-14,bearish,1.00193,1.00191,0.2,0.0416,Tokyo,0,-1.7559999999972042,0.7019,4.81,True,True,False,1.0,1.0
2022-07-15 00:45:00,2022-07-14,bullish,1.00226,1.00193,3.3,0.8767,Tokyo,0,-1.0900000000013677,0.7202,3.76,True,True,False,1.0,2.0
2022-07-15 01:30:00,2022-07-14,bearish,1.00198,1.00174,2.4,0.5638,Tokyo,1,0.03200000000092018,0.6956,4.26,True,True,False,1.0,1.0
2022-07-15 02:00:00,2022-07-14,bullish,1.00183,1.00174,0.9,0.1724,Tokyo,2,1.5739999999997423,0.6878,5.22,True,True,False,1.0,20.0
2022-07-15 02:45:00,2022-07-14,bullish,1.0026,1.00255,0.5,0.0784,Tokyo,2,3.7920000000002396,0.7704,6.38,True,True,False,7.0,7.0
2022-07-15 03:15:00,2022-07-14,bullish,1.00344,1.00335,0.9,0.1311,Tokyo,3,6.106000000001277,0.8562,6.86,True,True,False,1.0,1.0
2022-07-15 04:30:00,2022-07-14,bearish,1.00331,1.00291,4.0,0.5395,Tokyo,4,9.319999999999329,0.7414,7.41,True,True,False,1.0,5.0
2022-07-15 05:30:00,2022-07-14,bullish,1.00266,1.00257,0.9,0.144,Tokyo,5,5.754000000002257,0.7405,6.25,True,True,False,2.0,2.0
2022-07-15 05:45:00,2022-07-14,bullish,1.0028,1.00279,0.1,0.0164,Tokyo,5,4.925999999998432,0.7717,6.09,True,True,False,1.0,1.0
2022-07-15 08:30:00,2022-07-14,bullish,1.00264,1.00217,4.7,0.5069,London,8,1.3900000000011126,0.5029,9.27,True,True,False,1.0,1.0
2022-07-15 10:15:00,2022-07-14,bullish,1.00363,1.00329,3.4,0.2951,London,10,1.4420000000003874,0.7394,11.52,False,False,False,,
2022-07-15 11:45:00,2022-07-14,bullish,1.00473,1.00418,5.5,0.5488,London,11,4.406000000001242,0.7204,10.02,True,True,False,7.0,12.0
2022-07-15 14:30:00,2022-07-14,bearish,1.00694,1.00665,2.9,0.2061,New_York,14,8.514000000001687,0.787,14.07,True,True,False,2.0,2.0
2022-07-15 14:45:00,2022-07-14,bearish,1.00575,1.00552,2.3,0.1559,New_York,14,8.293999999999802,0.6377,14.75,True,True,False,1.0,1.0
2022-07-15 16:15:00,2022-07-14,bullish,1.00839,1.00836,0.3,0.0162,New_York,16,8.642000000000927,0.8447,18.55,True,True,False,3.0,3.0
2022-07-15 17:15:00,2022-07-14,bearish,1.00896,1.00814,8.2,0.5134,New_York,17,9.875999999999774,0.8639,15.97,True,True,False,2.0,3.0
2022-07-15 18:00:00,2022-07-14,bullish,1.00807,1.00793,1.4,0.0996,Off_Hours,18,10.943999999999399,0.8035,14.05,True,True,False,2.0,3.0
2022-07-15 18:15:00,2022-07-14,bullish,1.00821,1.00815,0.6,0.0436,Off_Hours,18,11.158000000000001,0.8233,13.77,True,True,False,1.0,1.0
2022-07-15 18:45:00,2022-07-14,bearish,1.00821,1.0081,1.1,0.1043,Off_Hours,18,11.019999999999364,0.8205,10.55,True,True,False,3.0,4.0
2022-07-15 19:00:00,2022-07-14,bearish,1.00797,1.00784,1.3,0.138,Off_Hours,19,10.829999999999451,0.7931,9.42,True,True,False,2.0,2.0
2022-07-15 19:45:00,2022-07-14,bullish,1.00794,1.00775,1.9,0.2631,Off_Hours,19,11.182000000000691,0.7865,7.22,True,True,False,1.0,1.0
2022-07-15 21:00:00,2022-07-14,bullish,1.00794,1.00769,2.5,0.3834,Off_Hours,21,11.287999999998188,0.7562,6.52,True,False,True,9.0,
2022-07-15 21:30:00,2022-07-14,bullish,1.00844,1.00843,0.1,0.0173,Off_Hours,21,11.638000000000481,0.8327,5.79,True,True,False,1.0,1.0
2022-07-17 22:00:00,2022-07-17,bearish,1.00844,1.0084,0.4,0.0763,Off_Hours,22,11.655999999999889,0.8309,5.24,True,True,False,3.0,4.0
2022-07-18 00:15:00,2022-07-17,bullish,1.00882,1.00855,2.7,0.6197,Tokyo,0,8.793999999998636,0.8065,4.36,True,True,False,6.0,27.0
2022-07-18 00:30:00,2022-07-17,bullish,1.00922,1.00889,3.3,0.7586,Tokyo,0,8.28000000000051,0.8713,4.35,True,True,False,1.0,4.0
2022-07-18 02:15:00,2022-07-17,bullish,1.00975,1.00938,3.7,0.5458,Tokyo,2,7.137999999999867,0.7847,6.78,True,True,False,12.0,12.0
2022-07-18 02:30:00,2022-07-17,bullish,1.01039,1.00989,5.0,0.7726,Tokyo,2,6.850000000000467,0.867,6.47,True,True,False,5.0,10.0
2022-07-18 05:15:00,2022-07-17,bearish,1.01017,1.00979,3.8,0.572,Tokyo,5,5.499999999998284,0.6588,6.64,True,True,False,5.0,6.0
2022-07-18 05:30:00,2022-07-17,bearish,1.00976,1.00915,6.1,0.9553,Tokyo,5,4.634000000001137,0.5353,6.39,True,True,False,2.0,4.0
2022-07-18 06:30:00,2022-07-17,bullish,1.00937,1.00936,0.1,0.0178,Tokyo,6,2.4340000000000472,0.5072,5.61,True,True,False,1.0,1.0
2022-07-18 07:00:00,2022-07-17,bearish,1.00937,1.00935,0.2,0.0282,Tokyo,7,1.7279999999986195,0.506,7.09,True,True,False,2.0,2.0
2022-07-18 07:45:00,2022-07-17,bullish,1.01022,1.009,12.2,1.4762,Tokyo,7,2.9159999999994746,0.5656,8.26,False,False,False,,
2022-07-18 08:15:00,2022-07-17,bullish,1.0134,1.01115,22.5,1.9493,London,8,4.722000000001447,0.6564,11.54,True,False,True,4.0,
2022-07-18 09:30:00,2022-07-17,bearish,1.01418,1.0135,6.8,0.5113,London,9,9.824000000000499,0.8472,13.3,True,True,False,2.0,3.0
2022-07-18 09:45:00,2022-07-17,bearish,1.01337,1.01332,0.5,0.0358,London,9,10.474000000000316,0.7772,13.97,True,True,False,1.0,1.0
2022-07-18 10:15:00,2022-07-17,bullish,1.0135,1.01332,1.8,0.1271,London,10,11.541999999999941,0.7864,14.16,True,True,False,11.0,11.0
2022-07-18 10:30:00,2022-07-17,bullish,1.01425,1.01376,4.9,0.3558,London,10,11.689999999999756,0.8706,13.77,True,True,False,8.0,9.0
2022-07-18 11:00:00,2022-07-17,bullish,1.01521,1.01492,2.9,0.2177,London,11,12.153999999999776,0.8703,13.32,True,True,False,3.0,4.0
2022-07-18 13:15:00,2022-07-17,bearish,1.01375,1.0133,4.5,0.3673,New_York,13,12.170000000000236,0.575,12.25,True,True,False,1.0,2.0
2022-07-18 14:30:00,2022-07-17,bullish,1.0142,1.0137,5.0,0.4011,New_York,14,9.250000000000647,0.6202,12.46,True,True,False,24.0,43.0
2022-07-18 14:45:00,2022-07-17,bullish,1.0151,1.01452,5.8,0.4754,New_York,14,8.942000000000672,0.7117,12.2,True,True,False,17.0,23.0
2022-07-18 15:00:00,2022-07-17,bullish,1.01549,1.01545,0.4,0.0322,New_York,15,9.137999999999646,0.7819,12.43,True,True,False,15.0,15.0
2022-07-18 15:15:00,2022-07-17,bullish,1.01676,1.01658,1.8,0.1398,New_York,15,9.509999999999241,0.8524,12.88,True,True,False,4.0,4.0
2022-07-18 15:30:00,2022-07-17,bullish,1.0176,1.01707,5.3,0.3994,New_York,15,10.376000000000829,0.8287,13.27,True,True,False,2.0,3.0
2022-07-18 15:45:00,2022-07-17,bullish,1.01873,1.01815,5.8,0.4349,New_York,15,11.664000000000119,0.8607,13.34,True,True,False,1.0,1.0
2022-07-18 16:15:00,2022-07-17,bearish,1.01873,1.01774,9.9,0.6896,New_York,16,12.628000000001194,0.8436,14.36,True,True,False,63.0,64.0
2022-07-18 16:30:00,2022-07-17,bearish,1.01753,1.01674,7.9,0.5748,New_York,16,12.863999999999098,0.7519,13.74,True,True,False,2.0,3.0
2022-07-18 16:45:00,2022-07-17,bearish,1.01645,1.01641,0.4,0.0304,New_York,16,12.882000000000726,0.6931,13.16,True,True,False,1.0,1.0
2022-07-18 17:15:00,2022-07-17,bullish,1.01672,1.01641,3.1,0.2385,New_York,17,13.560000000001349,0.7043,13.0,True,True,False,2.0,2.0
2022-07-18 18:45:00,2022-07-17,bearish,1.01667,1.01649,1.8,0.1621,Off_Hours,18,13.665999999998846,0.7056,11.11,True,True,False,52.0,52.0
2022-07-18 19:00:00,2022-07-17,bearish,1.01598,1.01565,3.3,0.3184,Off_Hours,19,13.640000000001429,0.6418,10.36,True,True,False,1.0,2.0
2022-07-18 20:45:00,2022-07-17,bearish,1.015,1.01444,5.6,0.7186,Off_Hours,20,9.487999999999719,0.3395,7.79,True,True,False,1.0,39.0
2022-07-18 22:45:00,2022-07-18,bullish,1.01441,1.01437,0.4,0.0831,Off_Hours,22,1.069999999998572,0.299,4.81,True,True,False,1.0,1.0
2022-07-19 00:00:00,2022-07-18,bearish,1.01428,1.01426,0.2,0.0531,Tokyo,0,-0.2199999999996649,0.2843,3.76,True,True,False,3.0,3.0
2022-07-19 01:15:00,2022-07-18,bearish,1.01404,1.014,0.4,0.093,Tokyo,1,-2.009999999998957,0.2537,4.3,True,True,False,18.0,18.0
2022-07-19 01:30:00,2022-07-18,bearish,1.01394,1.01368,2.6,0.6159,Tokyo,1,-1.9340000000012125,0.2279,4.22,True,True,False,10.0,17.0
2022-07-19 02:00:00,2022-07-18,bearish,1.01335,1.01306,2.9,0.618,Tokyo,2,-1.3379999999996173,0.1454,4.69,True,True,False,1.0,1.0
2022-07-19 02:30:00,2022-07-18,bullish,1.01316,1.01306,1.0,0.1997,Tokyo,2,-0.700000000000145,0.0921,5.01,True,True,False,1.0,1.0
2022-07-19 04:15:00,2022-07-18,bullish,1.01326,1.01325,0.1,0.0135,Tokyo,4,-5.36000000000314,0.1599,7.41,True,True,False,2.0,2.0
2022-07-19 05:30:00,2022-07-18,bullish,1.01346,1.01343,0.3,0.0399,Tokyo,5,-7.686000000000082,0.2587,7.52,True,True,False,1.0,1.0
2022-07-19 06:30:00,2022-07-18,bullish,1.01463,1.01426,3.7,0.4346,Tokyo,6,-6.823999999998609,0.4317,8.51,True,False,True,1.0,
2022-07-19 07:45:00,2022-07-18,bullish,1.01601,1.01587,1.4,0.1455,Tokyo,7,-3.036000000000705,0.811,9.62,False,False,False,,
2022-07-19 08:00:00,2022-07-18,bullish,1.01649,1.01641,0.8,0.0755,London,8,-2.065999999998347,0.7188,10.59,False,False,False,,
2022-07-19 08:15:00,2022-07-18,bullish,1.01736,1.01687,4.9,0.4381,London,8,-0.2579999999996474,0.685,11.19,False,False,False,,
2022-07-19 08:30:00,2022-07-18,bullish,1.0192,1.01821,9.9,0.7436,London,8,1.56000000000045,0.6146,13.31,False,False,False,,
2022-07-19 08:45:00,2022-07-18,bullish,1.02101,1.01949,15.2,0.9793,London,8,3.733999999999682,0.6677,15.52,False,False,False,,
2022-07-19 09:00:00,2022-07-18,bullish,1.02333,1.02294,3.9,0.2332,London,9,6.0480000000007195,0.8359,16.72,True,True,False,1.0,2.0
2022-07-19 10:45:00,2022-07-18,bullish,1.02404,1.02349,5.5,0.2623,London,10,18.161999999999345,0.8488,20.97,True,True,False,10.0,10.0
2022-07-19 13:00:00,2022-07-18,bearish,1.02564,1.0254,2.4,0.1429,New_York,13,22.377999999998455,0.9077,16.79,True,True,False,7.0,7.0
2022-07-19 13:15:00,2022-07-18,bearish,1.02523,1.02461,6.2,0.3772,New_York,13,22.19799999999994,0.8676,16.44,True,True,False,4.0,6.0
2022-07-19 13:30:00,2022-07-18,bearish,1.02443,1.02404,3.9,0.2435,New_York,13,21.70200000000122,0.8217,16.01,True,True,False,2.0,2.0
2022-07-19 14:15:00,2022-07-18,bullish,1.02393,1.02347,4.6,0.3264,New_York,14,21.287999999999307,0.786,14.09,True,True,False,1.0,3.0
2022-07-19 19:15:00,2022-07-18,bearish,1.02349,1.02328,2.1,0.2267,Off_Hours,19,19.443999999997352,0.7177,9.26,True,True,False,2.0,16.0
2022-07-19 21:00:00,2022-07-18,bearish,1.02271,1.02263,0.8,0.1324,Off_Hours,21,12.431999999999999,0.4506,6.04,True,True,False,2.0,2.0
2022-07-19 23:30:00,2022-07-19,bullish,1.02345,1.02301,4.4,0.9347,Off_Hours,23,-2.18400000000063,0.2338,4.71,True,True,False,2.0,4.0
2022-07-20 00:30:00,2022-07-19,bearish,1.02328,1.02321,0.7,0.1596,Tokyo,0,-3.438000000000052,0.2457,4.39,True,True,False,2.0,2.0
2022-07-20 01:15:00,2022-07-19,bullish,1.02353,1.0232,3.3,0.6507,Tokyo,1,-4.340000000000455,0.2885,5.07,True,True,False,5.0,7.0
2022-07-20 01:30:00,2022-07-19,bullish,1.02417,1.02374,4.3,0.8699,Tokyo,1,-3.8680000000002046,0.4241,4.94,True,True,False,1.0,4.0
2022-07-20 02:30:00,2022-07-19,bearish,1.02409,1.02399,1.0,0.1797,Tokyo,2,-2.081999999998807,0.4437,5.56,True,True,False,4.0,5.0
2022-07-20 02:45:00,2022-07-19,bearish,1.02388,1.02366,2.2,0.4118,Tokyo,2,-1.5240000000016352,0.3816,5.34,True,True,False,2.0,2.0
