datetime,trading_date,type,ob_top,ob_bottom,ob_size_pips,ob_size_atr,trigger_event,session,hour_utc,sma_slope,range_position,atr_pips,touched,filled,held,touch_bars,fill_bars
2024-04-03 09:30:00,2024-04-02,bearish_ob,1.07771,1.07722,4.9,1.3775,choch,London,9,1.1580000000011026,0.6961,3.56,True,True,False,1.0,9.0
2024-04-03 10:45:00,2024-04-02,bullish_ob,1.07747,1.07671,7.6,1.5928,choch,London,10,0.7380000000023479,0.451,4.77,True,False,True,7.0,
2024-04-03 13:30:00,2024-04-02,bullish_ob,1.07811,1.07745,6.6,1.2369,bos,New_York,13,1.8699999999993722,0.6161,5.34,False,False,False,,
2024-04-03 17:00:00,2024-04-02,bullish_ob,1.08273,1.08202,7.1,0.8525,bos,New_York,17,8.61600000000129,0.8985,8.33,True,False,True,3.0,
2024-04-03 18:30:00,2024-04-02,bullish_ob,1.08335,1.083,3.5,0.5169,bos,Off_Hours,18,10.530000000001927,0.9384,6.77,True,True,False,1.0,5.0
2024-04-03 20:15:00,2024-04-02,bullish_ob,1.08322,1.08292,3.0,0.6344,bos,Off_Hours,20,11.718000000000561,0.9162,4.73,True,False,True,2.0,
2024-04-03 22:45:00,2024-04-03,bullish_ob,1.08351,1.0833,2.1,0.9545,bos,Off_Hours,22,12.847999999998638,0.9616,2.2,True,True,False,10.0,88.0
2024-04-04 01:00:00,2024-04-03,bearish_ob,1.08399,1.08371,2.8,1.3852,choch,Tokyo,1,12.736000000002079,0.9675,2.02,True,True,False,1.0,2.0
2024-04-04 05:45:00,2024-04-03,bullish_ob,1.08442,1.08425,1.7,0.8013,bos,Tokyo,5,4.257999999999207,0.9369,2.12,True,True,False,2.0,2.0
2024-04-04 07:00:00,2024-04-03,bearish_ob,1.08463,1.0841,5.3,2.176,choch,Tokyo,7,2.885999999999722,0.8401,2.44,True,True,False,1.0,2.0
2024-04-04 12:00:00,2024-04-03,bearish_ob,1.08622,1.08566,5.6,1.1329,choch,London,12,4.676000000001235,0.8046,4.94,True,True,False,2.0,3.0
2024-04-04 13:00:00,2024-04-03,bullish_ob,1.08543,1.08515,2.8,0.6522,bos,New_York,13,4.132000000001135,0.5928,4.29,True,True,False,21.0,23.0
2024-04-04 17:00:00,2024-04-03,bearish_ob,1.0867,1.08648,2.2,0.4173,choch,New_York,17,5.279999999998619,0.7181,5.27,False,False,False,,
2024-04-04 18:00:00,2024-04-03,bearish_ob,1.08615,1.08581,3.4,0.8235,choch,Off_Hours,18,4.299999999999304,0.5559,4.13,False,False,False,,
2024-04-05 01:15:00,2024-04-04,bullish_ob,1.08411,1.08364,4.7,1.4853,choch,Tokyo,1,-4.055999999998949,0.1574,3.16,True,True,False,1.0,3.0
2024-04-05 01:45:00,2024-04-04,bearish_ob,1.08439,1.08375,6.4,1.9104,bos,Tokyo,1,-3.770000000000717,0.2009,3.35,True,True,False,25.0,28.0
2024-04-05 06:45:00,2024-04-04,bearish_ob,1.08279,1.08257,2.2,1.2031,bos,Tokyo,6,-7.356000000000584,0.0909,1.83,True,True,False,1.0,1.0
2024-04-05 07:00:00,2024-04-04,bullish_ob,1.08296,1.0823,6.6,3.1007,bos,Tokyo,7,-7.279999999998399,0.0862,2.13,True,True,False,23.0,23.0
2024-04-05 10:45:00,2024-04-04,bearish_ob,1.08399,1.08378,2.1,0.4489,choch,London,10,0.2799999999991698,0.6883,4.68,True,True,False,5.0,6.0
2024-04-05 13:15:00,2024-04-04,bearish_ob,1.08479,1.08412,6.7,1.5129,choch,New_York,13,-0.1839999999986297,0.8686,4.43,True,False,True,13.0,
2024-04-05 18:15:00,2024-04-04,bearish_ob,1.08383,1.08342,4.1,0.532,bos,Off_Hours,18,2.0359999999985945,0.7942,7.71,True,True,False,1.0,34.0
2024-04-07 22:45:00,2024-04-07,bearish_ob,1.08376,1.08356,2.0,0.733,bos,Off_Hours,22,-0.46400000000001995,0.8004,2.73,True,True,False,15.0,16.0
2024-04-08 00:30:00,2024-04-07,bearish_ob,1.08324,1.08307,1.7,0.6364,bos,Tokyo,0,-0.9179999999986421,0.7111,2.67,True,True,False,5.0,6.0
2024-04-08 02:15:00,2024-04-07,bullish_ob,1.08309,1.08277,3.2,0.8871,choch,Tokyo,2,-0.8439999999998449,0.7156,3.61,True,True,False,19.0,28.0
2024-04-08 07:00:00,2024-04-07,bearish_ob,1.08375,1.08339,3.6,1.3884,bos,Tokyo,7,-0.6100000000008876,0.6287,2.59,True,True,False,1.0,5.0
2024-04-08 09:00:00,2024-04-07,bearish_ob,1.08351,1.08314,3.7,0.878,bos,London,9,-0.44999999999850715,0.5074,4.21,True,True,False,8.0,18.0
2024-04-08 12:45:00,2024-04-07,bullish_ob,1.08278,1.08232,4.6,1.068,choch,London,12,-0.729999999997677,0.2098,4.31,False,False,False,,
2024-04-08 19:00:00,2024-04-07,bullish_ob,1.08593,1.08567,2.6,0.6128,bos,Off_Hours,19,3.869999999999152,0.9662,4.24,True,True,False,1.0,2.0
2024-04-08 23:15:00,2024-04-08,bullish_ob,1.0861,1.08599,1.1,0.4278,choch,Off_Hours,23,5.998000000002612,0.9594,2.57,True,True,False,1.0,5.0
2024-04-09 03:00:00,2024-04-08,bearish_ob,1.08603,1.08577,2.6,1.1375,choch,Tokyo,3,5.623999999999629,0.8085,2.29,True,True,False,6.0,12.0
2024-04-09 06:30:00,2024-04-08,bullish_ob,1.08574,1.08562,1.2,0.664,bos,Tokyo,6,0.9159999999974744,0.5248,1.81,True,True,False,1.0,1.0
2024-04-09 08:45:00,2024-04-08,bullish_ob,1.08556,1.08514,4.2,1.176,choch,London,8,-0.39199999999794954,0.187,3.57,True,True,False,23.0,33.0
2024-04-09 12:00:00,2024-04-08,bearish_ob,1.08728,1.08674,5.4,1.3194,choch,London,12,1.2799999999990597,0.8866,4.09,True,True,False,2.0,4.0
2024-04-09 12:30:00,2024-04-08,bullish_ob,1.08684,1.08595,8.9,2.0629,bos,London,12,1.3799999999974943,0.6282,4.31,True,True,False,8.0,8.0
2024-04-09 15:00:00,2024-04-08,bearish_ob,1.08821,1.08787,3.4,0.5972,choch,New_York,15,3.0580000000024476,0.8722,5.69,False,False,False,,
2024-04-09 18:30:00,2024-04-08,bearish_ob,1.08546,1.08519,2.7,0.4865,bos,Off_Hours,18,-0.1760000000006201,0.1181,5.55,True,True,False,1.0,2.0
2024-04-09 19:45:00,2024-04-08,bearish_ob,1.08542,1.08511,3.1,0.9175,bos,Off_Hours,19,-0.7520000000016402,0.1014,3.38,True,True,False,1.0,1.0
2024-04-09 22:30:00,2024-04-09,bullish_ob,1.08582,1.08554,2.8,1.0652,bos,Off_Hours,22,0.2599999999985947,0.244,2.63,True,True,False,2.0,3.0
2024-04-10 01:45:00,2024-04-09,bearish_ob,1.08573,1.08551,2.2,1.1938,choch,Tokyo,1,-1.7420000000001323,0.2279,1.84,True,True,False,2.0,28.0
2024-04-10 06:00:00,2024-04-09,bearish_ob,1.08544,1.08519,2.5,1.0542,bos,Tokyo,6,-0.9879999999995448,0.4431,2.37,True,True,False,1.0,3.0
2024-04-10 08:30:00,2024-04-09,bullish_ob,1.0857,1.08513,5.7,1.8558,bos,London,8,0.05199999999927485,0.5375,3.07,True,True,False,1.0,17.0
2024-04-10 10:00:00,2024-04-09,bullish_ob,1.08618,1.0857,4.8,1.0633,bos,London,10,0.1779999999995674,0.8298,4.51,True,True,False,1.0,10.0
2024-04-10 13:15:00,2024-04-09,bearish_ob,1.08646,1.08574,7.2,1.6364,choch,New_York,13,0.7499999999982521,0.7074,4.4,False,False,False,,
2024-04-10 15:15:00,2024-04-09,bearish_ob,1.07669,1.07528,14.1,0.9055,bos,New_York,15,-14.248000000001149,0.1179,15.57,True,False,True,9.0,
2024-04-10 23:00:00,2024-04-10,bullish_ob,1.07441,1.074,4.1,1.1786,choch,Off_Hours,23,-22.823999999999067,0.0962,3.48,True,True,False,1.0,2.0
2024-04-11 01:45:00,2024-04-10,bullish_ob,1.07442,1.07415,2.7,1.0161,bos,Tokyo,1,-23.814000000002,0.1035,2.66,True,True,False,11.0,17.0
2024-04-11 05:45:00,2024-04-10,bearish_ob,1.07463,1.0744,2.3,1.0662,choch,Tokyo,5,0.24999999999941735,0.6437,2.16,True,True,False,1.0,10.0
2024-04-11 08:30:00,2024-04-10,bullish_ob,1.07426,1.07342,8.4,1.7068,choch,London,8,-0.5419999999989322,0.5313,4.92,True,True,False,3.0,6.0
2024-04-11 13:15:00,2024-04-10,bullish_ob,1.07327,1.0715,17.7,2.9891,choch,New_York,13,-2.516000000001295,0.2543,5.92,True,True,False,1.0,6.0
2024-04-11 14:15:00,2024-04-10,bearish_ob,1.07564,1.07403,16.1,1.5577,bos,New_York,14,-1.56000000000045,0.8056,10.34,False,False,False,,
2024-04-11 17:45:00,2024-04-10,bullish_ob,1.07233,1.07169,6.4,0.6845,bos,New_York,17,-6.682000000002297,0.3654,9.35,True,True,False,1.0,43.0
2024-04-11 22:45:00,2024-04-11,bullish_ob,1.07272,1.07262,1.0,0.3733,bos,Off_Hours,22,-3.0359999999984844,0.4808,2.68,True,True,False,5.0,6.0
2024-04-11 23:30:00,2024-04-11,bearish_ob,1.07287,1.07278,0.9,0.3987,choch,Off_Hours,23,-2.4760000000001448,0.5079,2.26,True,False,True,3.0,
2024-04-12 03:45:00,2024-04-11,bearish_ob,1.07275,1.07252,2.3,0.8451,bos,Tokyo,3,-1.7559999999994247,0.7691,2.72,False,False,False,,
2024-04-12 06:30:00,2024-04-11,bearish_ob,1.07135,1.07115,2.0,0.7547,bos,Tokyo,6,0.015999999998239645,0.0756,2.65,False,False,False,,
2024-04-12 09:15:00,2024-04-11,bearish_ob,1.06834,1.06756,7.8,1.1189,bos,London,9,-8.719999999999839,0.0917,6.97,False,False,False,,
2024-04-12 12:15:00,2024-04-11,bearish_ob,1.06591,1.06516,7.5,0.9934,bos,London,12,-14.03799999999844,0.1352,7.55,True,True,False,54.0,70.0
2024-04-12 14:45:00,2024-04-11,bearish_ob,1.06438,1.06349,8.9,1.1369,bos,New_York,14,-16.399999999998638,0.0869,7.83,True,True,False,2.0,6.0
2024-04-12 15:30:00,2024-04-11,bullish_ob,1.06351,1.06279,7.2,0.8083,choch,New_York,15,-17.66400000000168,0.0848,8.91,True,True,False,22.0,90.0
2024-04-12 19:00:00,2024-04-11,bearish_ob,1.06505,1.06455,5.0,0.8178,choch,Off_Hours,19,-14.190000000000591,0.2779,6.11,True,True,False,15.0,16.0
2024-04-12 21:30:00,2024-04-11,bearish_ob,1.06431,1.0641,2.1,0.4757,bos,Off_Hours,21,-9.485999999998551,0.3107,4.41,True,True,False,4.0,5.0
2024-04-14 22:45:00,2024-04-14,bullish_ob,1.06358,1.06326,3.2,0.7751,choch,Off_Hours,22,-7.452000000001124,0.2353,4.13,True,True,False,57.0,57.0
2024-04-15 01:15:00,2024-04-14,bearish_ob,1.0649,1.06432,5.8,1.182,bos,Tokyo,1,-1.4420000000003874,0.6564,4.91,True,True,False,1.0,1.0
2024-04-15 02:30:00,2024-04-14,bullish_ob,1.06507,1.06472,3.5,0.7335,choch,Tokyo,2,-0.12200000000017752,0.9149,4.77,True,True,False,1.0,8.0
2024-04-15 06:15:00,2024-04-14,bullish_ob,1.06531,1.06507,2.4,0.6928,choch,Tokyo,6,2.449999999998287,0.875,3.46,True,True,False,5.0,6.0
2024-04-15 11:30:00,2024-04-14,bullish_ob,1.06587,1.06547,4.0,0.7457,choch,London,11,3.8119999999985943,0.7362,5.36,True,True,False,2.0,3.0
2024-04-15 13:00:00,2024-04-14,bearish_ob,1.06575,1.06539,3.6,0.6848,choch,New_York,13,2.9480000000003947,0.6385,5.26,True,True,False,2.0,2.0
2024-04-15 14:00:00,2024-04-14,bearish_ob,1.06607,1.06472,13.5,1.7452,bos,New_York,14,1.3640000000014751,0.674,7.74,True,False,True,8.0,
2024-04-15 19:30:00,2024-04-14,bearish_ob,1.063,1.06253,4.7,0.9051,bos,Off_Hours,19,-4.28000000000095,0.1351,5.19,True,True,False,2.0,56.0
2024-04-15 22:45:00,2024-04-15,bullish_ob,1.0625,1.06233,1.7,0.5277,choch,Off_Hours,22,-6.5240000000010845,0.088,3.22,True,True,False,7.0,8.0
2024-04-16 01:15:00,2024-04-15,bearish_ob,1.06233,1.06203,3.0,1.3505,choch,Tokyo,1,-6.399999999999739,0.0395,2.22,True,True,False,19.0,29.0
2024-04-16 05:30:00,2024-04-15,bullish_ob,1.06126,1.06099,2.7,0.6702,choch,Tokyo,5,-4.64000000000242,0.1247,4.03,True,True,False,5.0,6.0
2024-04-16 06:45:00,2024-04-15,bearish_ob,1.06195,1.06166,2.9,0.9575,choch,Tokyo,6,-4.619999999999624,0.4037,3.03,True,True,False,3.0,4.0
2024-04-16 09:15:00,2024-04-15,bullish_ob,1.06204,1.06129,7.5,1.1602,bos,London,9,-2.501999999999782,0.5498,6.46,True,True,False,2.0,34.0
2024-04-16 11:30:00,2024-04-15,bullish_ob,1.06292,1.0623,6.2,0.7834,bos,London,11,-0.10999999999983245,0.7301,7.91,True,True,False,7.0,16.0
2024-04-16 13:15:00,2024-04-15,bullish_ob,1.06432,1.0639,4.2,0.5839,bos,New_York,13,1.3020000000008025,0.8622,7.19,True,True,False,1.0,1.0
2024-04-16 16:45:00,2024-04-15,bearish_ob,1.06315,1.06216,9.9,0.9585,choch,New_York,16,4.101999999999162,0.4736,10.33,True,True,False,1.0,7.0
2024-04-16 17:45:00,2024-04-15,bearish_ob,1.06282,1.06199,8.3,0.898,bos,New_York,17,3.329999999999167,0.4248,9.24,True,True,False,1.0,3.0
2024-04-16 20:45:00,2024-04-15,bearish_ob,1.06225,1.06177,4.8,0.5304,choch,Off_Hours,20,2.05600000000139,0.3638,9.05,True,True,False,1.0,3.0
2024-04-17 02:00:00,2024-04-16,bullish_ob,1.06229,1.06202,2.7,0.7667,bos,Tokyo,2,-2.6740000000002873,0.3914,3.52,True,True,False,15.0,15.0
2024-04-17 05:00:00,2024-04-16,bearish_ob,1.06308,1.06267,4.1,1.0851,choch,Tokyo,5,-0.26000000000081513,0.8043,3.78,True,True,False,4.0,5.0
2024-04-17 07:00:00,2024-04-16,bearish_ob,1.06181,1.0606,12.1,3.0304,choch,Tokyo,7,-0.22399999999977993,0.3203,3.99,True,True,False,1.0,1.0
2024-04-17 08:45:00,2024-04-16,bullish_ob,1.06342,1.06252,9.0,1.299,choch,London,8,0.12600000000029254,0.7453,6.93,True,False,True,14.0,
2024-04-17 12:00:00,2024-04-16,bearish_ob,1.06491,1.06382,10.9,1.3457,choch,London,12,5.13600000000114,0.8735,8.1,True,True,False,1.0,8.0
2024-04-17 17:00:00,2024-04-16,bullish_ob,1.06449,1.0636,8.9,1.1867,choch,New_York,17,2.0379999999997622,0.7361,7.5,False,False,False,,
2024-04-17 22:30:00,2024-04-17,bullish_ob,1.06714,1.06696,1.8,0.459,bos,Off_Hours,22,7.061999999999902,0.8165,3.92,True,True,False,1.0,6.0
2024-04-18 00:15:00,2024-04-17,bearish_ob,1.06737,1.0672,1.7,0.9015,choch,Tokyo,0,5.827999999998834,0.8639,1.89,True,True,False,6.0,6.0
2024-04-18 02:30:00,2024-04-17,bullish_ob,1.0669,1.06644,4.6,1.4907,choch,Tokyo,2,5.8920000000006745,0.7399,3.09,True,True,False,41.0,42.0
2024-04-18 04:00:00,2024-04-17,bullish_ob,1.06783,1.06758,2.5,0.6108,bos,Tokyo,4,6.404000000002075,0.9486,4.09,True,True,False,1.0,4.0
2024-04-18 06:00:00,2024-04-17,bullish_ob,1.06787,1.06766,2.1,0.6,bos,Tokyo,6,7.159999999999389,0.9211,3.5,True,True,False,8.0,11.0
2024-04-18 09:30:00,2024-04-17,bearish_ob,1.06796,1.06748,4.8,0.8615,bos,London,9,2.5519999999978893,0.5019,5.57,True,True,False,2.0,10.0
2024-04-18 12:45:00,2024-04-17,bearish_ob,1.06777,1.0671,6.7,1.4,choch,London,12,0.23399999999895726,0.3911,4.79,True,False,True,96.0,
2024-04-18 17:00:00,2024-04-17,bearish_ob,1.06617,1.06563,5.4,0.6568,bos,New_York,17,-3.276000000000945,0.289,8.22,True,True,False,60.0,68.0
2024-04-18 23:00:00,2024-04-18,bearish_ob,1.06446,1.06423,2.3,0.9226,bos,Off_Hours,23,-7.071999999999079,0.0561,2.49,True,True,False,3.0,9.0
2024-04-19 00:30:00,2024-04-18,bearish_ob,1.06437,1.06414,2.3,1.2337,bos,Tokyo,0,-6.399999999997519,0.0596,1.86,True,True,False,2.0,2.0
2024-04-19 01:45:00,2024-04-18,bearish_ob,1.06446,1.06375,7.1,2.6578,bos,Tokyo,1,-6.670000000001952,0.1214,2.67,True,True,False,9.0,23.0
2024-04-19 04:15:00,2024-04-18,bearish_ob,1.0638,1.06244,13.6,1.5281,bos,Tokyo,4,-6.967999999998309,0.3831,8.9,True,True,False,1.0,1.0
2024-04-19 05:15:00,2024-04-18,bearish_ob,1.06405,1.0637,3.5,0.3831,bos,Tokyo,5,-5.623999999997409,0.5526,9.14,True,True,False,1.0,1.0
2024-04-19 07:15:00,2024-04-18,bullish_ob,1.06371,1.06305,6.6,0.9625,choch,Tokyo,7,-3.8039999999983642,0.5778,6.86,False,False,False,,
2024-04-19 12:45:00,2024-04-18,bullish_ob,1.06552,1.06498,5.4,0.8523,bos,London,12,1.8099999999998673,0.8143,6.34,True,True,False,14.0,15.0
2024-04-19 15:15:00,2024-04-18,bearish_ob,1.06759,1.06638,12.1,1.4442,choch,New_York,15,6.726000000001342,0.9076,8.38,True,False,True,34.0,
2024-04-19 21:15:00,2024-04-18,bullish_ob,1.06549,1.06537,1.2,0.2824,choch,Off_Hours,21,1.96000000000085,0.3797,4.25,True,True,False,1.0,1.0
2024-04-22 00:45:00,2024-04-21,bullish_ob,1.06599,1.06575,2.4,0.5015,choch,Tokyo,0,1.3179999999990422,0.4973,4.79,True,True,False,1.0,1.0
2024-04-22 01:45:00,2024-04-21,bullish_ob,1.06573,1.06527,4.6,1.186,bos,Tokyo,1,1.3459999999998473,0.3984,3.88,True,True,False,23.0,24.0
2024-04-22 08:00:00,2024-04-21,bearish_ob,1.06677,1.06622,5.5,1.6776,choch,London,8,2.6119999999996146,0.774,3.28,True,True,False,6.0,96.0
2024-04-22 11:15:00,2024-04-21,bearish_ob,1.06541,1.06474,6.7,1.0844,bos,London,11,-0.10400000000077014,0.1481,6.18,True,True,False,15.0,25.0
2024-04-22 13:30:00,2024-04-21,bearish_ob,1.06438,1.06402,3.6,0.6276,bos,New_York,13,-3.14400000000159,0.2814,5.74,True,True,False,4.0,5.0
2024-04-22 14:45:00,2024-04-21,bullish_ob,1.06372,1.06313,5.9,0.9291,choch,New_York,14,-4.611999999999394,0.2216,6.35,False,False,False,,
2024-04-22 16:30:00,2024-04-21,bullish_ob,1.06457,1.06409,4.8,0.84,bos,New_York,16,-5.055999999998839,0.4292,5.71,True,True,False,56.0,57.0
2024-04-22 17:30:00,2024-04-21,bullish_ob,1.06507,1.06462,4.5,0.8502,bos,New_York,17,-3.8640000000000896,0.5431,5.29,True,True,False,10.0,52.0
2024-04-23 00:45:00,2024-04-22,bullish_ob,1.06558,1.06532,2.6,1.3285,bos,Tokyo,0,0.40400000000051506,0.8315,1.96,True,True,False,1.0,19.0
2024-04-23 02:45:00,2024-04-22,bullish_ob,1.06575,1.06534,4.1,1.828,bos,Tokyo,2,3.7240000000005047,0.8573,2.24,True,True,False,1.0,12.0
2024-04-23 05:00:00,2024-04-22,bearish_ob,1.06579,1.06557,2.2,0.7857,choch,Tokyo,5,3.67200000000123,0.803,2.8,True,True,False,9.0,9.0
2024-04-23 07:15:00,2024-04-22,bullish_ob,1.06415,1.06385,3.0,0.9836,choch,Tokyo,7,0.23199999999778953,0.0676,3.05,False,False,False,,
2024-04-23 11:00:00,2024-04-22,bearish_ob,1.06627,1.06593,3.4,0.3495,choch,London,11,3.3039999999995295,0.3982,9.73,True,True,False,1.0,2.0
2024-04-23 14:30:00,2024-04-22,bullish_ob,1.06687,1.066,8.7,1.3139,choch,New_York,14,2.748000000001305,0.4575,6.62,False,False,False,,
2024-04-23 17:30:00,2024-04-22,bullish_ob,1.07024,1.06984,4.0,0.3706,bos,New_York,17,8.422000000001262,0.8514,10.79,True,True,False,6.0,51.0
2024-04-23 20:30:00,2024-04-22,bearish_ob,1.07043,1.07028,1.5,0.4158,choch,Off_Hours,20,11.414000000000701,0.8868,3.61,True,True,False,2.0,8.0
2024-04-24 01:00:00,2024-04-23,bullish_ob,1.07029,1.07002,2.7,1.2,choch,Tokyo,1,8.118000000001402,0.8115,2.25,True,True,False,20.0,22.0
2024-04-24 03:45:00,2024-04-23,bearish_ob,1.07113,1.07076,3.7,1.0,choch,Tokyo,3,6.361999999999757,0.8045,3.7,True,False,True,4.0,
2024-04-24 05:00:00,2024-04-23,bearish_ob,1.0708,1.07057,2.3,0.6779,bos,Tokyo,5,3.16000000000205,0.6804,3.39,True,True,False,57.0,82.0
2024-04-24 09:00:00,2024-04-23,bearish_ob,1.06925,1.06878,4.7,0.991,bos,London,9,-2.3140000000010374,0.1792,4.74,True,True,False,2.0,16.0
2024-04-24 13:30:00,2024-04-23,bullish_ob,1.0693,1.0681,12.0,2.1622,bos,New_York,13,-3.054000000000112,0.2381,5.55,True,True,False,2.0,10.0
2024-04-24 19:00:00,2024-04-23,bullish_ob,1.06967,1.06905,6.2,1.1989,bos,Off_Hours,19,-2.9140000000005273,0.5709,5.17,True,True,False,5.0,70.0
2024-04-24 21:45:00,2024-04-23,bearish_ob,1.07002,1.06975,2.7,0.6811,choch,Off_Hours,21,1.3420000000019527,0.7325,3.96,True,True,False,1.0,4.0
2024-04-25 00:15:00,2024-04-24,bullish_ob,1.06973,1.06966,0.7,0.2899,bos,Tokyo,0,1.95200000000062,0.6661,2.41,True,True,False,5.0,50.0
2024-04-25 02:00:00,2024-04-24,bullish_ob,1.07055,1.06976,7.9,2.5602,bos,Tokyo,2,2.5660000000016225,0.8269,3.09,True,True,False,2.0,45.0
2024-04-25 04:30:00,2024-04-24,bullish_ob,1.0707,1.07043,2.7,0.6823,bos,Tokyo,4,3.0959999999979892,0.8903,3.96,True,True,False,32.0,32.0
2024-04-25 06:15:00,2024-04-24,bullish_ob,1.07095,1.07077,1.8,0.7802,bos,Tokyo,6,4.1859999999971365,0.9444,2.31,True,True,False,28.0,28.0
2024-04-25 12:15:00,2024-04-24,bearish_ob,1.07297,1.07226,7.1,1.5061,choch,London,12,5.793999999998967,0.8931,4.71,True,True,False,4.0,4.0
2024-04-25 17:00:00,2024-04-24,bullish_ob,1.07212,1.07164,4.8,0.4584,bos,New_York,17,1.4020000000014576,0.6543,10.47,True,True,False,41.0,77.0
2024-04-26 00:15:00,2024-04-25,bearish_ob,1.07301,1.07291,1.0,0.9459,choch,Tokyo,0,0.6339999999993573,0.8288,1.06,True,True,False,9.0,26.0
2024-04-26 02:30:00,2024-04-25,bearish_ob,1.07281,1.07245,3.6,1.6051,choch,Tokyo,2,3.009999999998847,0.7947,2.24,True,True,False,3.0,14.0
2024-04-26 05:30:00,2024-04-25,bullish_ob,1.07232,1.07212,2.0,0.6127,choch,Tokyo,5,1.8439999999997347,0.3038,3.26,True,True,False,25.0,26.0
2024-04-26 08:30:00,2024-04-25,bullish_ob,1.07317,1.07274,4.3,1.0945,bos,London,8,-0.019999999998354667,0.547,3.93,True,True,False,5.0,10.0
2024-04-26 10:45:00,2024-04-25,bearish_ob,1.07368,1.07328,4.0,0.5501,choch,London,10,1.5380000000009275,0.4766,7.27,True,True,False,4.0,9.0
2024-04-26 12:00:00,2024-04-25,bearish_ob,1.07325,1.07271,5.4,0.7675,bos,London,12,0.9259999999988722,0.3304,7.04,True,True,False,4.0,4.0
2024-04-26 13:30:00,2024-04-25,bearish_ob,1.07416,1.07176,24.0,3.2464,bos,New_York,13,-0.6740000000005075,0.4254,7.39,True,False,True,53.0,
2024-04-26 20:45:00,2024-04-25,bearish_ob,1.07004,1.06971,3.3,0.9259,choch,Off_Hours,20,-6.041999999999437,0.3162,3.56,True,True,False,4.0,7.0
2024-04-28 22:30:00,2024-04-28,bullish_ob,1.06972,1.06932,4.0,1.0959,choch,Off_Hours,22,-8.377999999999997,0.3084,3.65,True,True,False,61.0,61.0
2024-04-28 23:30:00,2024-04-28,bullish_ob,1.07037,1.0701,2.7,0.6702,bos,Off_Hours,23,-8.519999999998529,0.4211,4.03,True,True,False,38.0,39.0
2024-04-29 02:00:00,2024-04-28,bullish_ob,1.07098,1.07075,2.3,0.7759,bos,Tokyo,2,-3.7020000000009823,0.514,2.96,True,True,False,2.0,29.0
2024-04-29 04:45:00,2024-04-28,bullish_ob,1.07166,1.07146,2.0,0.6747,bos,Tokyo,4,4.002000000000727,0.9053,2.96,True,True,False,10.0,12.0
2024-04-29 09:00:00,2024-04-28,bearish_ob,1.07249,1.07171,7.8,1.2727,choch,London,9,4.27200000000072,0.7107,6.13,True,True,False,4.0,11.0
2024-04-29 10:45:00,2024-04-28,bullish_ob,1.0719,1.07138,5.2,0.5796,choch,London,10,3.301999999998362,0.5791,8.97,True,True,False,1.0,4.0
2024-04-29 14:00:00,2024-04-28,bearish_ob,1.07069,1.0699,7.9,1.1778,bos,New_York,14,1.9959999999974443,0.1552,6.71,True,True,False,1.0,2.0
2024-04-29 15:15:00,2024-04-28,bullish_ob,1.07084,1.07006,7.8,0.9621,choch,New_York,15,-0.6040000000018253,0.3287,8.11,True,True,False,44.0,59.0
2024-04-29 16:45:00,2024-04-28,bullish_ob,1.07191,1.07165,2.6,0.338,choch,New_York,16,-1.0500000000002174,0.6345,7.69,True,True,False,8.0,12.0
2024-04-29 19:00:00,2024-04-28,bullish_ob,1.07228,1.07185,4.3,0.8539,choch,Off_Hours,19,-0.14399999999969992,0.7748,5.04,True,True,False,1.0,1.0
2024-04-29 23:00:00,2024-04-29,bearish_ob,1.07223,1.07202,2.1,0.7067,choch,Off_Hours,23,1.6379999999993622,0.7901,2.97,True,True,False,43.0,43.0
2024-04-30 02:15:00,2024-04-29,bearish_ob,1.07169,1.07145,2.4,0.8155,bos,Tokyo,2,-0.156000000000045,0.6489,2.94,True,True,False,29.0,29.0
2024-04-30 05:45:00,2024-04-29,bearish_ob,1.07057,1.07047,1.0,0.3097,bos,Tokyo,5,-2.1119999999985595,0.1099,3.23,True,True,False,5.0,5.0
2024-04-30 09:00:00,2024-04-29,bullish_ob,1.0705,1.06973,7.7,1.4128,bos,London,9,-4.188000000000525,0.3399,5.45,True,True,False,15.0,15.0
2024-04-30 11:15:00,2024-04-29,bearish_ob,1.07327,1.07255,7.2,0.9873,choch,London,11,-0.6519999999987647,0.875,7.29,False,False,False,,
2024-04-30 16:15:00,2024-04-29,bearish_ob,1.0695,1.06883,6.7,0.4911,bos,New_York,16,-1.3119999999999798,0.0963,13.64,True,False,True,1.0,
2024-04-30 19:30:00,2024-04-29,bearish_ob,1.06824,1.06789,3.5,0.7249,bos,Off_Hours,19,-4.637999999999032,0.0907,4.83,True,True,False,68.0,69.0
2024-05-01 00:30:00,2024-04-30,bearish_ob,1.06669,1.06656,1.3,0.4194,bos,Tokyo,0,-11.718000000000561,0.0426,3.1,True,True,False,33.0,33.0
2024-05-01 02:00:00,2024-04-30,bearish_ob,1.06631,1.06616,1.5,0.6034,bos,Tokyo,2,-11.742000000001251,0.0685,2.49,True,True,False,21.0,24.0
2024-05-01 04:15:00,2024-04-30,bearish_ob,1.06582,1.06571,1.1,0.4314,bos,Tokyo,4,-9.282000000001567,0.011,2.55,True,True,False,11.0,11.0
2024-05-01 07:00:00,2024-04-30,bullish_ob,1.06563,1.06538,2.5,1.5152,choch,Tokyo,7,-5.12000000000068,0.0436,1.65,True,True,False,1.0,2.0
