datetime,trading_date,type,break_direction,level,break_bar_close,break_magnitude_pips,break_magnitude_atr,trend_duration,session,hour_utc,sma_slope,atr_pips,max_continuation_pips,max_pullback_pips,followed_through_1atr,followed_through_2atr,positive_rr
2023-08-15 17:00:00,2023-08-14,bearish_bos,bearish,1.09233,1.09225,0.8,0.0649,1,New_York,17,3.9500000000014523,12.33,23.5,3.8,True,False,True
2023-08-15 19:00:00,2023-08-14,bearish_bos,bearish,1.0915,1.09141,0.9,0.1383,9,Off_Hours,19,1.465999999998857,6.51,15.1,5.0,True,True,True
2023-08-16 02:15:00,2023-08-15,bullish_choch,bullish,1.09052,1.09076,2.4,0.84,1,Tokyo,2,-5.177999999999017,2.86,19.5,3.6,True,True,True
2023-08-16 05:45:00,2023-08-15,bullish_choch,bullish,1.09097,1.09133,3.6,1.0202,4,Tokyo,5,-4.355999999998694,3.53,21.2,2.8,True,True,True
2023-08-16 07:15:00,2023-08-15,bullish_choch,bullish,1.09178,1.09271,9.3,2.0536,10,Tokyo,7,-1.348000000001015,4.53,7.4,21.2,True,False,False
2023-08-16 12:00:00,2023-08-15,bearish_choch,bearish,1.09167,1.09159,0.8,0.1497,18,London,12,4.035999999998374,5.34,32.1,7.4,True,True,True
2023-08-16 17:00:00,2023-08-15,bearish_bos,bearish,1.08963,1.08949,1.4,0.1308,9,New_York,17,-0.05000000000032756,10.7,23.5,5.4,True,True,True
2023-08-16 19:00:00,2023-08-15,bearish_bos,bearish,1.08838,1.08832,0.6,0.0812,17,Off_Hours,19,-4.086000000000922,7.39,15.1,17.1,True,True,False
2023-08-16 20:00:00,2023-08-15,bearish_bos,bearish,1.08773,1.08749,2.4,0.2777,21,Off_Hours,20,-5.794000000001187,8.64,9.8,8.3,True,False,True
2023-08-16 22:45:00,2023-08-16,bullish_choch,bullish,1.08797,1.08817,2.0,0.4459,32,Off_Hours,22,-9.635999999999534,4.49,1.5,19.9,False,False,False
2023-08-17 00:30:00,2023-08-16,bearish_choch,bearish,1.08759,1.08748,1.1,0.4326,4,Tokyo,0,-8.804000000000034,2.54,13.0,2.1,True,True,True
2023-08-17 02:15:00,2023-08-16,bearish_choch,bearish,1.08662,1.08629,3.3,0.9077,11,Tokyo,2,-8.108000000000004,3.64,1.1,23.7,False,False,False
2023-08-17 05:00:00,2023-08-16,bearish_bos,bearish,1.08641,1.08633,0.8,0.2258,5,Tokyo,5,-8.773999999998061,3.54,0.7,23.3,False,False,False
2023-08-17 06:45:00,2023-08-16,bullish_choch,bullish,1.08691,1.08735,4.4,1.3719,12,Tokyo,6,-5.802000000001417,3.21,22.1,9.9,True,True,True
2023-08-17 09:45:00,2023-08-16,bearish_choch,bearish,1.0875,1.08729,2.1,0.2967,1,London,9,-0.025999999997416978,7.08,9.3,45.1,True,False,False
2023-08-17 11:30:00,2023-08-16,bullish_bos,bullish,1.08839,1.08859,2.0,0.2803,8,London,11,-0.6240000000024004,7.14,32.1,19.1,True,True,True
2023-08-17 12:30:00,2023-08-16,bullish_bos,bullish,1.08876,1.08907,3.1,0.4493,12,London,12,0.004000000002335469,6.9,27.3,33.6,True,True,False
2023-08-17 16:00:00,2023-08-16,bearish_choch,bearish,1.08857,1.08852,0.5,0.0469,26,New_York,16,6.2840000000008445,10.67,28.9,4.3,True,True,True
2023-08-17 18:30:00,2023-08-16,bearish_bos,bearish,1.08668,1.08582,8.6,0.9421,5,Off_Hours,18,1.4479999999994497,9.13,1.9,16.7,False,False,False
2023-08-17 19:45:00,2023-08-16,bearish_bos,bearish,1.08571,1.08569,0.2,0.0271,10,Off_Hours,19,-0.6359999999983046,7.39,0.0,35.1,False,False,False
2023-08-18 00:30:00,2023-08-17,bullish_choch,bullish,1.08737,1.08748,1.1,0.3879,5,Tokyo,0,-0.9300000000012076,2.84,19.0,3.1,True,True,True
2023-08-18 01:15:00,2023-08-17,bullish_choch,bullish,1.08737,1.08753,1.6,0.5246,8,Tokyo,1,-1.7880000000003449,3.05,18.5,0.3,True,True,True
2023-08-18 03:00:00,2023-08-17,bullish_bos,bullish,1.0892,1.0893,1.0,0.2373,3,Tokyo,3,-3.58400000000092,4.21,0.8,28.6,False,False,False
2023-08-18 06:00:00,2023-08-17,bearish_choch,bearish,1.08823,1.08809,1.4,0.3564,15,Tokyo,6,0.7380000000001274,3.93,18.8,6.2,True,True,True
2023-08-18 07:45:00,2023-08-17,bearish_bos,bearish,1.08759,1.08719,4.0,0.8235,4,Tokyo,7,2.1599999999999397,4.86,26.9,6.1,True,True,True
2023-08-18 10:00:00,2023-08-17,bearish_bos,bearish,1.08644,1.0864,0.4,0.0604,13,London,10,0.9379999999992172,6.62,19.0,17.3,True,True,True
2023-08-18 12:15:00,2023-08-17,bearish_bos,bearish,1.08624,1.08614,1.0,0.172,22,London,12,-0.7919999999983496,5.81,16.4,19.9,True,True,False
2023-08-18 13:15:00,2023-08-17,bearish_bos,bearish,1.08601,1.08525,7.6,1.154,26,New_York,13,-1.4979999999997773,6.59,7.5,28.8,True,False,False
2023-08-18 14:45:00,2023-08-17,bullish_choch,bullish,1.08687,1.08707,2.0,0.2303,32,New_York,14,-3.348000000000795,8.69,10.6,3.5,True,False,True
2023-08-18 20:00:00,2023-08-17,bearish_choch,bearish,1.08737,1.08732,0.5,0.093,1,Off_Hours,20,-1.1579999999966617,5.38,6.8,10.9,True,False,False
2023-08-18 20:45:00,2023-08-17,bearish_choch,bearish,1.08737,1.08725,1.2,0.2273,4,Off_Hours,20,-0.573999999997632,5.28,6.1,11.6,True,False,False
2023-08-21 01:00:00,2023-08-20,bullish_choch,bullish,1.08785,1.08804,1.9,0.5216,10,Tokyo,1,1.5680000000029004,3.64,6.7,10.9,True,False,False
2023-08-21 02:30:00,2023-08-20,bearish_bos,bearish,1.08716,1.0871,0.6,0.1503,16,Tokyo,2,3.1259999999977417,3.99,1.0,17.8,False,False,False
2023-08-21 03:15:00,2023-08-20,bullish_choch,bullish,1.08785,1.08801,1.6,0.3528,19,Tokyo,3,3.1540000000007673,4.54,9.5,7.8,True,True,True
2023-08-21 07:00:00,2023-08-20,bearish_choch,bearish,1.08798,1.08753,4.5,1.291,2,Tokyo,7,1.492000000000715,3.49,3.0,38.3,False,False,False
2023-08-21 08:30:00,2023-08-20,bullish_bos,bullish,1.08871,1.08881,1.0,0.1877,8,London,8,1.0860000000012526,5.33,25.5,5.9,True,True,True
2023-08-21 10:15:00,2023-08-20,bullish_bos,bullish,1.08896,1.0894,4.4,0.7048,15,London,10,2.721999999999447,6.24,19.6,18.7,True,True,True
2023-08-21 12:00:00,2023-08-20,bullish_bos,bullish,1.09047,1.0906,1.3,0.2146,22,London,12,4.735999999998519,6.06,7.6,30.7,True,False,False
2023-08-21 14:00:00,2023-08-20,bearish_choch,bearish,1.08918,1.08902,1.6,0.2088,30,New_York,14,5.277999999999672,7.66,14.9,14.0,True,False,True
2023-08-21 17:00:00,2023-08-20,bullish_choch,bullish,1.08923,1.0893,0.7,0.085,4,New_York,17,1.5279999999995297,8.24,11.2,0.9,True,False,True
2023-08-21 22:30:00,2023-08-21,bearish_bos,bearish,1.08927,1.08926,0.1,0.0371,26,Off_Hours,22,1.9239999999998147,2.69,0.0,23.2,False,False,False
2023-08-22 00:15:00,2023-08-21,bullish_bos,bullish,1.08977,1.08991,1.4,0.7597,1,Tokyo,0,0.2819999999981171,1.84,17.7,5.9,True,True,True
2023-08-22 01:00:00,2023-08-21,bearish_choch,bearish,1.0895,1.08944,0.6,0.2701,4,Tokyo,1,-0.8479999999999599,2.22,0.9,22.4,False,False,False
2023-08-22 02:15:00,2023-08-21,bullish_bos,bullish,1.09015,1.09072,5.7,1.7348,9,Tokyo,2,-0.9740000000002524,3.29,19.0,5.2,True,True,True
2023-08-22 04:00:00,2023-08-21,bullish_bos,bullish,1.09128,1.09135,0.7,0.1467,16,Tokyo,4,3.2959999999992995,4.77,16.8,8.9,True,True,True
2023-08-22 06:45:00,2023-08-21,bearish_choch,bearish,1.0908,1.09055,2.5,0.6863,27,Tokyo,6,3.7439999999988594,3.64,25.0,24.8,True,True,True
2023-08-22 08:15:00,2023-08-21,bullish_choch,bullish,1.09208,1.09255,4.7,0.9578,4,London,8,3.1800000000004047,4.91,4.8,69.0,False,False,False
2023-08-22 10:15:00,2023-08-21,bearish_bos,bearish,1.09046,1.08994,5.2,0.787,12,London,10,4.18400000000041,6.61,66.5,10.7,True,True,True
2023-08-22 11:15:00,2023-08-21,bearish_bos,bearish,1.08983,1.08887,9.6,1.3728,16,London,11,2.4100000000015775,6.99,55.8,3.9,True,True,True
2023-08-22 13:30:00,2023-08-21,bearish_bos,bearish,1.08805,1.08755,5.0,0.6796,25,New_York,13,-2.30400000000186,7.36,42.6,0.8,True,True,True
2023-08-23 00:30:00,2023-08-22,bullish_choch,bullish,1.08475,1.08477,0.2,0.1451,9,Tokyo,0,-10.376000000000829,1.38,15.0,3.1,True,True,True
2023-08-23 02:15:00,2023-08-22,bullish_bos,bullish,1.08534,1.08535,0.1,0.0351,2,Tokyo,2,-6.824000000000829,2.85,17.8,3.0,True,True,True
2023-08-23 05:45:00,2023-08-22,bullish_bos,bullish,1.08596,1.08606,1.0,0.3017,16,Tokyo,5,1.8159999999967091,3.31,10.7,55.2,True,True,False
2023-08-23 08:15:00,2023-08-22,bullish_bos,bullish,1.08633,1.08669,3.6,0.739,26,London,8,1.6579999999999373,4.87,0.0,64.4,False,False,False
2023-08-23 10:45:00,2023-08-22,bearish_choch,bearish,1.08118,1.08098,2.0,0.1687,36,London,10,-5.353999999999637,11.86,7.3,52.9,False,False,False
2023-08-23 14:15:00,2023-08-22,bullish_choch,bullish,1.08183,1.08282,9.9,1.3263,13,New_York,14,-7.283999999998514,7.46,41.8,2.9,True,True,True
2023-08-23 16:30:00,2023-08-22,bullish_choch,bullish,1.08538,1.08548,1.0,0.0958,22,New_York,16,-1.8260000000003274,10.44,15.2,0.1,True,False,True
2023-08-23 19:15:00,2023-08-22,bearish_choch,bearish,1.08596,1.08593,0.3,0.0476,2,Off_Hours,19,0.8119999999989247,6.3,3.5,15.7,False,False,False
2023-08-23 23:00:00,2023-08-23,bullish_choch,bullish,1.08665,1.08671,0.6,0.1522,8,Off_Hours,23,7.654000000001382,3.94,7.9,8.8,True,True,False
2023-08-24 01:00:00,2023-08-23,bullish_choch,bullish,1.08672,1.08684,1.2,0.3758,16,Tokyo,1,10.795999999999584,3.19,8.0,10.1,True,True,False
2023-08-24 02:30:00,2023-08-23,bearish_bos,bearish,1.08609,1.08604,0.5,0.1243,22,Tokyo,2,11.217999999999506,4.02,8.5,16.0,True,True,False
2023-08-24 03:15:00,2023-08-23,bearish_bos,bearish,1.08609,1.08588,2.1,0.4667,25,Tokyo,3,9.614000000000011,4.5,6.9,17.6,True,False,False
2023-08-24 06:00:00,2023-08-23,bullish_choch,bullish,1.0871,1.08729,1.9,0.4478,36,Tokyo,6,2.421999999999702,4.24,3.5,26.4,False,False,False
2023-08-24 07:15:00,2023-08-23,bearish_choch,bearish,1.08637,1.08613,2.4,0.5393,1,Tokyo,7,1.24800000000036,4.45,25.3,3.0,True,True,True
2023-08-24 10:30:00,2023-08-23,bearish_bos,bearish,1.08519,1.0848,3.9,0.5974,3,London,10,-1.0519999999991647,6.53,33.8,10.5,True,True,True
2023-08-24 12:45:00,2023-08-23,bearish_bos,bearish,1.08465,1.08421,4.4,0.7222,12,London,12,-2.6119999999996146,6.09,28.4,6.5,True,True,True
2023-08-24 18:30:00,2023-08-23,bearish_bos,bearish,1.08179,1.08161,1.8,0.262,35,Off_Hours,18,-8.859999999999424,6.87,23.3,3.8,True,True,True
2023-08-24 19:15:00,2023-08-23,bearish_bos,bearish,1.08179,1.08125,5.4,0.9655,38,Off_Hours,19,-9.835999999998624,5.59,19.7,3.4,True,True,True
2023-08-24 22:45:00,2023-08-24,bullish_choch,bullish,1.08124,1.08126,0.2,0.0568,52,Off_Hours,22,-9.807999999997818,3.52,0.0,32.7,False,False,False
2023-08-25 00:00:00,2023-08-24,bearish_bos,bearish,1.0805,1.07969,8.1,2.3478,57,Tokyo,0,-9.355999999998144,3.45,20.1,7.1,True,True,True
2023-08-25 02:30:00,2023-08-24,bearish_bos,bearish,1.07928,1.07894,3.4,0.7115,67,Tokyo,2,-8.771999999999114,4.78,12.6,2.6,True,True,True
2023-08-25 04:30:00,2023-08-24,bearish_bos,bearish,1.07827,1.07824,0.3,0.0775,75,Tokyo,4,-9.740000000000304,3.87,16.3,10.1,True,True,True
2023-08-25 08:45:00,2023-08-24,bearish_choch,bearish,1.07798,1.07712,8.6,1.2555,0,London,8,-5.950000000001232,6.85,5.1,46.0,False,False,False
2023-08-25 11:00:00,2023-08-24,bullish_bos,bullish,1.0792,1.07971,5.1,0.6569,9,London,11,-4.67200000000112,7.76,44.6,31.3,True,True,True
2023-08-25 13:30:00,2023-08-24,bullish_bos,bullish,1.08113,1.08141,2.8,0.4706,19,New_York,13,0.006000000001282757,5.95,27.6,48.3,True,True,False
2023-08-25 15:00:00,2023-08-24,bullish_bos,bullish,1.08172,1.08314,14.2,1.45,25,New_York,15,2.713999999999217,9.79,10.3,65.6,True,False,False
2023-08-25 19:00:00,2023-08-24,bullish_choch,bullish,1.08026,1.08046,2.0,0.2142,2,Off_Hours,19,3.0719999999995196,9.34,7.9,14.0,False,False,False
2023-08-25 21:45:00,2023-08-24,bearish_choch,bearish,1.07908,1.07906,0.2,0.0361,7,Off_Hours,21,3.6980000000008673,5.54,0.0,19.3,False,False,False
2023-08-28 01:15:00,2023-08-27,bullish_bos,bullish,1.0801,1.08011,0.1,0.0284,2,Tokyo,1,-0.2379999999990723,3.52,17.2,0.9,True,True,True
2023-08-28 05:00:00,2023-08-27,bullish_bos,bullish,1.08098,1.08106,0.8,0.2419,17,Tokyo,5,2.80000000000058,3.31,10.2,11.3,True,True,False
2023-08-28 06:30:00,2023-08-27,bullish_bos,bullish,1.08111,1.08126,1.5,0.585,23,Tokyo,6,3.8820000000017174,2.56,9.5,13.3,True,True,False
2023-08-28 09:15:00,2023-08-27,bearish_choch,bearish,1.08052,1.08034,1.8,0.3657,34,London,9,1.572000000000795,4.92,4.5,18.7,False,False,False
2023-08-28 19:45:00,2023-08-27,bullish_bos,bullish,1.08109,1.08115,0.6,0.1417,13,Off_Hours,19,-0.38200000000099266,4.24,20.0,2.6,True,True,True
2023-08-28 23:00:00,2023-08-28,bullish_bos,bullish,1.08194,1.08216,2.2,0.6696,26,Off_Hours,23,2.199999999996649,3.29,16.6,0.3,True,True,True
2023-08-29 00:00:00,2023-08-28,bullish_bos,bullish,1.0827,1.0829,2.0,0.6208,30,Tokyo,0,2.6519999999985444,3.22,9.2,7.7,True,True,True
2023-08-29 01:00:00,2023-08-28,bullish_bos,bullish,1.0827,1.08307,3.7,0.9628,34,Tokyo,1,3.0379999999974316,3.84,7.5,10.5,True,False,False
2023-08-29 01:45:00,2023-08-28,bearish_choch,bearish,1.08241,1.08237,0.4,0.0962,37,Tokyo,1,3.27200000000083,4.16,15.4,14.5,True,True,True
2023-08-29 02:30:00,2023-08-28,bullish_bos,bullish,1.08315,1.08344,2.9,0.6835,40,Tokyo,2,3.996000000001665,4.24,3.8,26.1,False,False,False
2023-08-29 04:15:00,2023-08-28,bullish_bos,bullish,1.08368,1.08377,0.9,0.2169,47,Tokyo,4,5.237999999998522,4.15,0.2,32.2,False,False,False
2023-08-29 05:30:00,2023-08-28,bearish_choch,bearish,1.08295,1.08265,3.0,0.8451,52,Tokyo,5,5.342000000001512,3.55,21.0,3.1,True,True,True
2023-08-29 08:30:00,2023-08-28,bullish_choch,bullish,1.08246,1.08287,4.1,0.8247,1,London,8,2.212000000001435,4.97,0.9,46.5,False,False,False
2023-08-29 10:15:00,2023-08-28,bearish_bos,bearish,1.08082,1.08078,0.4,0.0538,8,London,10,0.0659999999985672,7.43,25.6,42.4,True,True,False
2023-08-29 13:00:00,2023-08-28,bearish_bos,bearish,1.08038,1.08011,2.7,0.4186,19,New_York,13,-2.9079999999992445,6.45,18.9,75.7,True,True,False
2023-08-29 14:00:00,2023-08-28,bearish_bos,bearish,1.07862,1.07836,2.6,0.3187,23,New_York,14,-5.322000000000937,8.16,1.4,97.7,False,False,False
2023-08-29 15:00:00,2023-08-28,bullish_choch,bullish,1.0812,1.08361,24.1,2.0155,27,New_York,15,-5.870000000001152,11.96,55.8,13.4,True,True,True
2023-08-29 16:30:00,2023-08-28,bullish_bos,bullish,1.08502,1.08538,3.6,0.2387,1,New_York,16,-0.9880000000017652,15.08,38.1,7.2,True,True,True
2023-08-29 17:45:00,2023-08-28,bullish_bos,bullish,1.08569,1.08627,5.8,0.4199,6,New_York,17,2.588000000001145,13.81,29.2,2.3,True,True,True
2023-08-29 20:00:00,2023-08-28,bullish_bos,bullish,1.08768,1.08811,4.3,0.5701,15,Off_Hours,20,9.508000000000294,7.54,10.8,14.0,True,False,False
2023-08-29 23:45:00,2023-08-29,bullish_bos,bullish,1.08826,1.08843,1.7,0.499,30,Off_Hours,23,13.728000000001739,3.41,0.6,23.9,False,False,False
2023-08-30 00:30:00,2023-08-29,bearish_choch,bearish,1.08727,1.0871,1.7,0.4491,33,Tokyo,0,13.904000000002359,3.79,15.4,1.1,True,True,True
2023-08-30 03:30:00,2023-08-29,bearish_bos,bearish,1.08671,1.08665,0.6,0.1458,6,Tokyo,3,14.0539999999989,4.11,11.4,10.1,True,True,True
2023-08-30 05:30:00,2023-08-29,bearish_bos,bearish,1.08636,1.08633,0.3,0.1024,14,Tokyo,5,5.591999999998709,2.93,8.2,30.2,True,True,False
2023-08-30 07:00:00,2023-08-29,bullish_choch,bullish,1.08693,1.08713,2.0,0.4844,20,Tokyo,7,1.1779999999994573,4.13,22.2,16.2,True,True,True
2023-08-30 09:00:00,2023-08-29,bearish_choch,bearish,1.08587,1.08578,0.9,0.1303,1,London,9,-1.4760000000002549,6.91,0.2,87.6,False,False,False
2023-08-30 10:00:00,2023-08-29,bullish_bos,bullish,1.08766,1.08802,3.6,0.4855,5,London,10,-2.5440000000021,7.41,65.2,5.6,True,True,True
2023-08-30 12:45:00,2023-08-29,bearish_choch,bearish,1.08797,1.08787,1.0,0.1332,16,London,12,1.10400000000066,7.51,4.1,66.7,False,False,False
2023-08-30 19:15:00,2023-08-29,bearish_choch,bearish,1.09196,1.09177,1.9,0.3189,11,Off_Hours,19,12.043999999999944,5.96,0.3,14.2,False,False,False
2023-08-30 23:00:00,2023-08-30,bullish_choch,bullish,1.09244,1.0926,1.6,0.5359,14,Off_Hours,23,10.664000000000229,2.99,13.4,6.0,True,True,True
2023-08-31 03:00:00,2023-08-30,bearish_choch,bearish,1.0928,1.09245,3.5,0.9007,0,Tokyo,3,5.443999999998894,3.89,39.4,3.5,True,True,True
2023-08-31 07:00:00,2023-08-30,bearish_bos,bearish,1.09168,1.09152,1.6,0.5973,2,Tokyo,7,-1.7440000000013,2.68,57.7,9.2,True,True,True
2023-08-31 09:00:00,2023-08-30,bearish_bos,bearish,1.08899,1.08892,0.7,0.1019,10,London,9,-3.6320000000000796,6.87,48.9,1.0,True,True,True
2023-08-31 13:00:00,2023-08-30,bullish_choch,bullish,1.08765,1.08792,2.7,0.3242,26,New_York,13,-11.175999999999409,8.33,5.7,44.1,False,False,False
2023-08-31 14:30:00,2023-08-30,bearish_bos,bearish,1.08575,1.08526,4.9,0.4641,32,New_York,14,-12.651999999999664,10.56,17.5,6.4,True,False,True
2023-08-31 16:30:00,2023-08-30,bearish_bos,bearish,1.08401,1.08381,2.0,0.1537,40,New_York,16,-15.859999999998653,13.01,3.4,16.0,False,False,False
2023-08-31 17:15:00,2023-08-30,bearish_bos,bearish,1.08401,1.08366,3.5,0.2977,43,New_York,17,-15.998000000001511,11.76,1.9,17.5,False,False,False
2023-08-31 21:15:00,2023-08-30,bearish_bos,bearish,1.08436,1.08422,1.4,0.2734,59,Off_Hours,21,-11.928000000001049,5.12,7.5,11.9,True,False,False
2023-09-01 00:15:00,2023-08-31,bullish_bos,bullish,1.08445,1.08448,0.3,0.1022,0,Tokyo,0,-6.271999999998279,2.94,9.3,8.5,True,True,True
2023-09-01 01:00:00,2023-08-31,bearish_choch,bearish,1.08407,1.08405,0.2,0.0702,3,Tokyo,1,-5.5419999999983816,2.85,4.2,13.6,True,False,False
2023-09-01 02:00:00,2023-08-31,bullish_bos,bullish,1.08451,1.08497,4.6,1.4907,7,Tokyo,2,-5.770000000000497,3.09,4.4,21.3,True,False,False
2023-09-01 04:00:00,2023-08-31,bearish_choch,bearish,1.08433,1.08411,2.2,0.4738,15,Tokyo,4,-2.508000000001065,4.64,12.7,18.4,True,True,False
2023-09-01 07:15:00,2023-08-31,bearish_bos,bearish,1.08378,1.08301,7.7,1.8879,6,Tokyo,7,0.15800000000121273,4.08,1.7,29.4,False,False,False
2023-09-01 08:15:00,2023-08-31,bullish_choch,bullish,1.08486,1.08534,4.8,0.785,10,London,8,-0.3500000000000725,6.11,28.5,21.0,True,True,True
2023-09-01 11:15:00,2023-08-31,bearish_choch,bearish,1.08463,1.08447,1.6,0.267,4,London,11,1.3339999999995023,5.99,62.8,37.2,True,True,True
2023-09-01 12:30:00,2023-08-31,bearish_choch,bearish,1.08463,1.08413,5.0,0.9032,9,London,12,1.0040000000000049,5.54,61.3,40.6,True,True,True
2023-09-01 13:30:00,2023-08-31,bullish_choch,bullish,1.08499,1.08561,6.2,0.6687,0,New_York,13,0.3540000000001875,9.27,25.0,81.0,True,True,False
2023-09-01 15:15:00,2023-08-31,bearish_bos,bearish,1.08324,1.08156,16.8,0.9495,7,New_York,15,1.6459999999995922,17.69,43.4,0.7,True,True,True
2023-09-01 20:15:00,2023-08-31,bearish_bos,bearish,1.07751,1.07737,1.4,0.3445,27,Off_Hours,20,-12.394000000000016,4.06,2.1,8.3,False,False,False
2023-09-01 21:45:00,2023-08-31,bearish_bos,bearish,1.07722,1.07717,0.5,0.1636,33,Off_Hours,21,-14.438000000001061,3.06,0.1,15.5,False,False,False
2023-09-04 00:15:00,2023-09-03,bearish_choch,bearish,1.07718,1.07716,0.2,0.0611,2,Tokyo,0,-14.924000000000603,3.27,0.0,16.9,False,False,False
2023-09-04 01:30:00,2023-09-03,bullish_choch,bullish,1.07764,1.07773,0.9,0.28,3,Tokyo,1,-14.074000000001696,3.21,16.8,2.6,True,True,True
2023-09-04 03:15:00,2023-09-03,bullish_bos,bullish,1.0782,1.07844,2.4,0.6474,1,Tokyo,3,-15.022000000002311,3.71,22.4,3.3,True,True,True
2023-09-04 06:00:00,2023-09-03,bullish_bos,bullish,1.0787,1.07876,0.6,0.1944,12,Tokyo,6,-2.0639999999993996,3.09,21.1,4.2,True,True,True
2023-09-04 07:15:00,2023-09-03,bullish_bos,bullish,1.0787,1.07903,3.3,0.9788,17,Tokyo,7,0.21599999999954989,3.37,18.4,1.7,True,True,True
2023-09-04 11:15:00,2023-09-03,bullish_bos,bullish,1.08009,1.08022,1.3,0.209,33,London,11,4.431999999998659,6.22,6.5,19.0,True,False,False
2023-09-04 15:00:00,2023-09-03,bearish_choch,bearish,1.07951,1.07887,6.4,1.3061,48,New_York,15,4.419999999998314,4.9,5.5,11.3,True,False,False
2023-09-04 15:45:00,2023-09-03,bearish_bos,bearish,1.07851,1.07844,0.7,0.1359,1,New_York,15,3.3060000000006973,5.15,0.8,15.6,False,False,False
2023-09-04 22:00:00,2023-09-04,bearish_choch,bearish,1.07929,1.07923,0.6,0.4038,8,Off_Hours,22,-0.2579999999996474,1.49,10.6,5.9,True,True,True
2023-09-04 23:00:00,2023-09-04,bullish_choch,bullish,1.07965,1.07976,1.1,0.4984,1,Off_Hours,23,-0.6119999999998349,2.21,0.6,16.9,False,False,False
2023-09-05 01:15:00,2023-09-04,bearish_bos,bearish,1.07897,1.07895,0.2,0.0809,10,Tokyo,1,-1.6060000000006625,2.47,27.3,8.7,True,True,True
2023-09-05 02:45:00,2023-09-04,bearish_bos,bearish,1.07886,1.07885,0.1,0.0312,16,Tokyo,2,-1.9320000000000448,3.2,34.1,5.3,True,True,True
2023-09-05 04:30:00,2023-09-04,bullish_choch,bullish,1.0788,1.07884,0.4,0.0946,23,Tokyo,4,-1.2839999999991747,4.23,5.4,46.4,True,False,False
2023-09-05 05:15:00,2023-09-04,bullish_choch,bullish,1.0788,1.07907,2.7,0.6342,26,Tokyo,5,-1.0700000000007925,4.26,3.1,48.7,False,False,False
2023-09-05 07:00:00,2023-09-04,bearish_bos,bearish,1.07807,1.07805,0.2,0.0475,33,Tokyo,7,-1.340000000000785,4.21,51.3,0.8,True,True,True
2023-09-05 08:45:00,2023-09-04,bearish_bos,bearish,1.07579,1.07564,1.5,0.2025,40,London,8,-4.99200000000144,7.41,39.7,2.3,True,True,True
2023-09-05 11:45:00,2023-09-04,bearish_bos,bearish,1.0742,1.07395,2.5,0.3162,52,London,11,-9.380000000001054,7.91,33.3,9.1,True,True,True
2023-09-05 13:15:00,2023-09-04,bearish_bos,bearish,1.07292,1.07242,5.0,0.7471,58,New_York,13,-11.475999999999154,6.69,18.0,24.4,True,True,False
2023-09-05 15:30:00,2023-09-04,bearish_bos,bearish,1.07167,1.07144,2.3,0.1884,67,New_York,15,-12.213999999999281,12.21,8.2,17.9,False,False,False
2023-09-05 18:45:00,2023-09-04,bearish_bos,bearish,1.07238,1.0723,0.8,0.1145,80,Off_Hours,18,-12.495999999999619,6.99,4.0,5.0,False,False,False
2023-09-05 20:00:00,2023-09-04,bearish_bos,bearish,1.07207,1.07199,0.8,0.1747,85,Off_Hours,20,-11.882000000000836,4.58,4.8,8.1,True,False,False
2023-09-05 21:15:00,2023-09-04,bearish_bos,bearish,1.07207,1.07204,0.3,0.0773,90,Off_Hours,21,-9.500000000000064,3.88,7.3,7.6,True,False,False
2023-09-06 01:15:00,2023-09-05,bearish_choch,bearish,1.0721,1.07204,0.6,0.2154,3,Tokyo,1,-3.2999999999994145,2.79,7.3,19.0,True,True,False
2023-09-06 02:45:00,2023-09-05,bearish_choch,bearish,1.07151,1.07143,0.8,0.2249,9,Tokyo,2,-3.079999999997529,3.56,0.0,33.7,False,False,False
2023-09-06 03:45:00,2023-09-05,bullish_bos,bullish,1.0728,1.07339,5.9,1.3028,13,Tokyo,3,-2.204000000001205,4.53,14.1,10.8,True,True,True
2023-09-06 06:45:00,2023-09-05,bullish_bos,bullish,1.0736,1.07381,2.1,0.5307,25,Tokyo,6,2.125999999997852,3.96,10.7,15.0,True,True,False
2023-09-06 08:00:00,2023-09-05,bearish_choch,bearish,1.07274,1.07261,1.3,0.2407,30,London,8,1.6420000000016977,5.4,3.0,22.7,False,False,False
2023-09-06 11:00:00,2023-09-05,bullish_choch,bullish,1.07375,1.07439,6.4,0.7645,3,London,11,2.01600000000024,8.37,4.9,41.4,False,False,False
2023-09-06 12:00:00,2023-09-05,bullish_bos,bullish,1.07441,1.07447,0.6,0.0866,2,London,12,2.4599999999996847,6.93,4.1,42.2,False,False,False
2023-09-06 15:00:00,2023-09-05,bearish_choch,bearish,1.07247,1.07204,4.3,0.5226,14,New_York,15,2.748000000001305,8.23,15.9,9.1,True,False,True
2023-09-06 22:15:00,2023-09-06,bearish_bos,bearish,1.07231,1.07224,0.7,0.2274,27,Off_Hours,22,-1.3419999999997323,3.08,3.4,8.4,True,False,False
2023-09-07 01:30:00,2023-09-06,bearish_bos,bearish,1.07214,1.07203,1.1,0.4653,40,Tokyo,1,-3.4000000000000696,2.36,5.3,11.4,True,True,False
2023-09-07 02:30:00,2023-09-06,bullish_choch,bullish,1.07258,1.07264,0.6,0.1927,44,Tokyo,2,-3.24800000000236,3.11,5.3,18.3,True,False,False
